"pnt_id","n_pnts","n_pnts_last","n_pnts_last_incoherent","intensity_avg","thickness","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
1,13,13,13,20.9230769230769,0.0949999999999989,-14.5325611313222,16.2573979258167,1.11828845617607,-1.11788931779401
2,13,13,13,12.2307692307692,0.219999999999999,-16.1415611313222,20.0942530581701,1.24326657387118,-1.24165854856324
3,14,14,14,22.3571428571429,0.183999999999997,-19.1250658337316,26.1760813674692,1.36737708686242,-1.36607613098083
7,14,14,14,19.3571428571429,0.108999999999995,-14.9120658337316,15.8965797449675,1.06558433818417,-1.06514755955226
8,13,13,13,23.3076923076923,0.114999999999995,-14.9175611313222,17.1340175466719,1.14804239893132,-1.1475047024094
15,15,15,15,20.6666666666667,0.136000000000003,-19.685570536141,25.8647248888921,1.313131749899,-1.31237136907607
16,12,12,12,18.1666666666667,0.155000000000001,-14.0090564289128,16.377778752372,1.16825292468326,-1.16742136907607
17,17,17,17,25.7647058823529,0.181000000000001,-22.2248674546109,29.1266850220602,1.30894400684764,-1.30734514438888
18,9,9,9,23.2222222222222,0.0930000000000035,-8.8915423216846,8.79301787314537,0.988434108023919,-0.987949146853844
59,12,12,6,27.9166666666667,0.135999999999999,-2.30525937972537,0.469016650650983,0.197698560661382,-0.192104948310448
