"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"road",0.75,34,20,559,-629.382128646854,709.277638962514,1.12642486905327,-1.12590720688167
"shrub",0.75,10,10,266,-288.697231769828,343.239764843406,1.13594676627132,-1.08532793898431
"dense_treed",0.75,15,15,384,-360.362805725209,349.345511138399,0.953810219727303,-0.938444806576066
