"pnt_id","n_pnts","n_pnts_last","n_pnts_last_incoherent","intensity_avg","thickness","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
7,13,13,0,17.6153846153846,0.151999999999816,0.482233316103247,0.0405656131661107,0.0558608251103447,0.0370948704694806
8,14,14,0,19.0714285714286,0.0850000000000364,0.196789725037206,0.00940165684858022,0.025914222306597,0.014056408931229
9,13,13,0,18.0769230769231,0.11200000000008,0.27523331610314,0.0207802598687167,0.0399810145989671,0.0211717935463954
10,14,14,0,18.4285714285714,0.0679999999999836,0.411789725035533,0.0165419126889115,0.034373902776163,0.0294135517882523
28,13,13,0,17.3076923076923,0.128999999999905,0.401233316104708,0.0292484749193917,0.0474329282893968,0.0308641012388237
40,14,14,0,20.5714285714286,0.0769999999999982,0.427789725033563,0.0193977177745927,0.0372229938292686,0.0305564089309688
41,12,12,0,20,0.0570000000000164,0.227676907173873,0.00897064783835804,0.0273414335127081,0.0189730755978227
42,11,11,0,19.0909090909091,0.0739999999998417,-0.165879501758127,0.00924800082758246,0.0289952987217246,-0.0150799547052843
43,14,14,0,19.3571428571429,0.108999999999924,0.718789725035776,0.0531145477726378,0.0615946123412927,0.0513421232168412
48,12,12,0,17.75,0.111000000000104,-0.308323092826413,0.0204781774641758,0.0413099841283111,-0.0256935910688677
49,14,14,0,17.7857142857143,0.0710000000001401,-0.0992102749644346,0.00550026276132365,0.019821097636688,-0.00708644821174533
