"pnt_id","n_pnts","n_pnts_last","n_pnts_last_incoherent","intensity_avg","thickness","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
11,14,14,0,20.8571428571429,0.200000000000045,1.02778972503347,0.127247408491734,0.0953367746808776,0.0734135517881051
12,15,15,0,25.8666666666667,0.115000000000009,0.778346133966807,0.05546351361742,0.0608076276012695,0.0518897422644538
13,15,15,1,22.6666666666667,0.246000000000095,1.09234613396643,0.163802938426087,0.104499741124428,0.072823075597762
14,10,10,0,21.1,0.141000000000076,0.276564089311478,0.0257716695496869,0.050765804977058,0.0276564089311478
15,13,13,0,25.2307692307692,0.168999999999869,0.507233316105157,0.0528304336128325,0.0637485647578,0.0390179473927044
16,15,15,2,17.5333333333333,0.30600000000004,0.839346133966728,0.17670039550701,0.108535829877207,0.0559564089311152
17,12,12,0,20,0.20699999999988,0.3826769071743,0.0685281346070438,0.0755690272791725,0.031889742264525
18,13,13,0,23.4615384615385,0.115000000000009,1.47823331610448,0.189717979757007,0.120804349054738,0.11371025508496
19,13,13,7,21,0.22199999999998,-2.51976668389511,0.561874933943663,0.207896966704416,-0.19382820645347
20,14,14,1,20.2142857142857,0.183999999999969,1.62278972503464,0.222096535119862,0.1259525236859,0.115913551788188
21,15,15,4,21.3333333333333,0.182000000000016,2.16434613396473,0.375197879173849,0.158155594099365,0.144289742264315
22,15,15,1,15.8666666666667,0.347999999999956,1.0953461339675,0.198403276879796,0.115008195904986,0.0730230755978331
23,11,11,0,20.8181818181818,0.228000000000065,0.939120498242801,0.122582664565456,0.105564570746343,0.0853745907493455
24,14,14,0,17.2142857142857,0.216999999999871,0.592789725035118,0.0953363327219089,0.0825211369987407,0.0423421232167941
25,14,14,0,17.1428571428571,0.173999999999978,0.598789725034749,0.0621090096290887,0.0666059894502678,0.0427706946453392
26,11,11,0,18.1818181818182,0.201999999999771,0.439120498241437,0.0665862556341175,0.0778029303223083,0.039920045294676
27,15,15,0,20.8,0.232999999999947,0.183346133965415,0.0814143869893327,0.0736724222439364,0.0122230755976943
29,14,14,0,20.5714285714286,0.18100000000004,1.13078972503422,0.137719028731647,0.0991820219638211,0.0807706946453014
30,12,12,0,21.25,0.240000000000009,0.565676907172929,0.099554780275758,0.0910836521536467,0.0471397422644107
31,9,9,2,21.7777777777778,0.317000000000007,0.717007680378629,0.174311112635788,0.1391686078251,0.0796675200420699
32,12,12,0,18.75,0.298999999999978,0.276676907171804,0.135886175913498,0.106413570529287,0.0230564089309837
33,14,14,0,22.7857142857143,0.308999999999969,0.755789725035356,0.17466072203348,0.111694967923959,0.0539849803596683
34,14,14,2,20.8571428571429,0.235999999999876,1.31578972503507,0.203001900036245,0.120416509320253,0.0939849803596482
35,14,14,4,20.8571428571429,0.41800000000012,1.27778972503484,0.356979612957525,0.159682634568322,0.0912706946453454
36,13,13,8,19.8461538461538,0.76299999999992,1.60123331610362,1.02791585635395,0.281194684318117,0.123171793546432
37,14,14,5,20.7857142857143,0.590999999999894,1.89078972503626,0.727534770307233,0.22796221026227,0.135056408931161
38,12,12,1,20.8333333333333,0.436999999999898,-0.112323092827637,0.262216289765189,0.147822046665686,-0.00936025773563642
39,13,13,0,22.6923076923077,0.136999999999944,0.575233316104459,0.0399881052274171,0.0554617714684331,0.0442487166234199
44,14,14,3,18.5714285714286,0.428000000000111,0.653789725035267,0.323193214611559,0.151938242766959,0.0466992660739476
45,12,12,5,20.4166666666667,0.528999999999996,0.228676907173394,0.426868760656179,0.188606459914151,0.0190564089311162
46,11,11,0,20.1818181818182,0.191000000000031,0.697120498242612,0.0795953626427232,0.0850643406982584,0.0633745907493283
47,13,13,1,19.6153846153846,0.327999999999975,0.354233316103318,0.102317172479791,0.0887161300396645,0.0272487166233322
50,11,11,0,17.9090909090909,0.201999999999998,-0.131879501758931,0.0372638366349175,0.0582032775044948,-0.0119890456144483
51,14,14,1,17.9285714285714,0.408000000000129,-0.143210274964076,0.182609298775416,0.114208236748061,-0.0102293053545769
52,12,12,3,17.0833333333333,0.542999999999893,-0.508323092826004,0.337529613891663,0.16771245578163,-0.0423602577355003
53,10,10,4,16.1,0.421999999999798,-1.30543591068977,0.420005191691793,0.204940281958378,-0.130543591068977
54,14,14,1,18.4285714285714,0.412000000000035,0.21078972503642,0.215457236298687,0.124055643131473,0.0150564089311729
55,16,16,0,17.875,0.250999999999976,-0.280097457102784,0.111662349092286,0.0835397918256195,-0.017506091068924
56,13,13,0,18.2307692307692,0.2349999999999,-0.162766683894688,0.0541248456450731,0.0645247988373898,-0.0125205141457452
57,13,13,1,18.9230769230769,0.371999999999844,0.198233316105416,0.130647572893299,0.100248757096956,0.0152487166234935
58,9,9,0,17,0.123000000000047,0.125007680381032,0.0156203244615878,0.0416604321490199,0.0138897422645591
59,14,14,2,17.5,0.359000000000151,0.66478972503387,0.177020455607952,0.11244695752981,0.0474849803595622
60,13,13,0,17.2307692307692,0.305000000000064,0.398233316105006,0.116108136465899,0.0945060586034643,0.0306333320080774
