"class","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"road",11,11,144,2.56812288607807,0.233247271930381,0.0402464001090627,0.0178341867088755
"open_treed",43,43,559,22.4920325924797,8.71545547431245,0.124864545386813,0.0402361942620389
"dense_treed",6,6,77,-196.255156512304,517.586361917784,2.59266287899662,-2.54876826639356
