"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"shrub",0.75,10,9,173,64.1900819820503,28.7639848026724,0.407757045442422,0.371040936312429
"open_treed",0.75,47,38,1073,-478.378786319422,586.63881759594,0.739410370364365,-0.445832978862462
"dense_treed",0.75,31,16,341,206.630346565776,270.547549366254,0.890726991238935,0.605954095500808
