"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"shrub",1,10,9,316,129.63725957415,63.5283126262514,0.448373687906778,0.410244492323258
"open_treed",1,47,38,1898,-862.430915595772,1069.02030072042,0.750489935065471,-0.454389312748036
"dense_treed",1,31,16,606,365.974668677009,471.213535196776,0.881805018744954,0.603918595176582
