"layer","n_pnts","dup_pnts","intensity_avg","ret_1","ret_2","ret_3","ret_single","ret_abvone","pnts_na_height","pnts_negative_height","height_q01","height_q99","pnts_height_lt_q01","pnts_height_gt_q99","dup_pnts_pct","ret_1_pct","ret_2_pct","ret_3_pct","ret_single_pct","ret_abvone_pct","pnts_na_height_pct","pnts_negative_height_pct","pnts_height_lt_q01_pct","pnts_height_gt_q99_pct"
"common_gt4_aoi",39616239,1910038,15.7369924237382,35321949,2354183,1940107,32936023,6680216,0,0,1163.58340699033,1197.52140699033,396025,396004,4.82135116359733,89.1602784403638,5.94246970289128,4.89725185674491,83.1376825043892,16.8623174956108,0,0,0.999653197770742,0.99960018920524
