"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"road",1,2,2,99,9.82129204285343,1.89147094334331,0.138223612687839,0.0992049701298326
"open_treed",1,37,37,1818,308.334908423253,71.4832725178085,0.198292036799213,0.169601159748764
"dense_treed",1,26,26,1301,158.173494421676,48.9037286668407,0.19387969967303,0.121578396942103
