"pnt_id","n_pnts","n_pnts_last","n_pnts_last_incoherent","intensity_avg","thickness","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last","buffer_m"
1,50,50,8,18.82,0.218000000000075,6.95134951659156,1.13476698203625,0.150649724993858,0.139026990331831,1
2,49,49,9,19.0816326530612,0.317999999999984,6.36394252625769,1.10714600974502,0.150315722815042,0.129876378086892,1
3,48,48,33,17.6875,0.232000000000198,11.1765355359314,2.73955253304044,0.238901676647547,0.232844490331904,1
4,49,49,8,18.1224489795918,0.238000000000056,8.17394252625422,1.47392531474503,0.173436179801633,0.166815153597025,1
5,52,52,23,21.8846153846154,0.295000000000073,9.33716349724818,1.98079965719891,0.195172490633232,0.179560836485542,1
6,47,47,22,19.5957446808511,0.316000000000031,9.65112854559447,2.23910804688482,0.218267259895364,0.205343160544563,1
7,53,53,17,19.5660377358491,0.297000000000025,9.27657048758579,1.85855717002162,0.187262159593182,0.175029631841241,1
8,41,41,21,20.390243902439,0.410000000000082,8.5916866036066,2.3073276754778,0.237226231196618,0.209553331795283,1
9,55,55,21,22.7818181818182,0.344000000000051,10.544384468247,2.57507181480391,0.216378112437209,0.191716081240855,1
10,53,53,22,20.622641509434,0.502999999999929,10.4015704875803,2.98252189826619,0.237221411513578,0.196256046935478,1
11,50,50,30,21.24,0.286999999999807,10.5633495165862,2.42672908019123,0.220305654951988,0.211266990331724,1
28,52,52,17,20.5192307692308,0.230999999999995,9.76916349725025,1.95956529684627,0.194123538027398,0.187868528793274,1
29,50,50,12,21.02,0.342000000000098,6.82034951659011,1.32224535056901,0.162618901150451,0.136406990331802,1
30,47,47,11,21.5957446808511,0.501999999999953,4.91612854559344,1.31940284844249,0.167548205095403,0.104598479693477,1
31,39,39,12,22.2307692307692,0.27800000000002,6.99487262294133,1.43774623105575,0.192003354074319,0.179355708280547,1
32,48,48,6,19.2083333333333,0.152000000000044,7.27053553593191,1.17262512456771,0.156300000304416,0.151469490331915,1
33,53,53,19,22.9245283018868,0.433999999999969,8.34757048759116,2.20224398198688,0.203842520699278,0.15750132995455,1
34,49,49,20,21.3877551020408,0.309999999999945,8.8649425262638,1.88139477538699,0.195948492575451,0.180917194413547,1
35,46,46,19,22.0217391304348,0.535999999999831,8.38172155526854,2.67778393978343,0.241273070074383,0.182211338158012,1
36,52,52,24,20.9423076923077,0.496000000000095,9.98116349725865,2.65157186075013,0.225813565918629,0.191945451870359,1
37,54,54,29,22.5925925925926,0.407999999999902,11.4459774779173,3.12361985972199,0.240509484671756,0.211962545887357,1
40,46,46,20,20.7391304347826,0.344000000000051,7.7197215552635,1.76124908458275,0.195673257186274,0.167820033810076,1
41,47,47,19,20.1914893617021,0.159999999999854,8.83512854559717,1.7398338386644,0.19239995126865,0.187981458416961,1
42,49,49,24,22.8979591836735,0.522999999999911,9.56594252625405,2.42500237582856,0.222463130438876,0.195223316862328,1
43,52,52,17,19.0192307692308,0.462999999999965,8.82616349725845,2.21724071308337,0.206492722589375,0.169733913408816,1
44,49,49,27,20.6938775510204,0.259000000000015,9.65894252626254,2.13728707603357,0.208849475921109,0.197121276046174,1
45,51,51,17,22.156862745098,0.434999999999945,8.98475650692353,2.1660949703667,0.206088452853009,0.176171696214187,1
46,51,51,22,19.6274509803922,0.467000000000098,10.4867565069251,3.0007255693242,0.242564952664763,0.205622676606374,1
47,54,54,7,18.9814814814815,0.465000000000146,5.41397747791984,1.10916792835966,0.143318340841203,0.100258842183701,1
48,45,45,20,19.0888888888889,0.452999999999975,7.90031456493489,1.93354324944279,0.207286342447821,0.175562545887442,1
49,50,50,31,20.94,0.20900000000006,11.5713495165867,2.85138757270025,0.238804839678774,0.231426990331734,1
50,50,50,7,20.32,0.304999999999836,6.60134951659484,1.0852000888049,0.147322780913537,0.132026990331897,1
51,44,44,1,22.0454545454545,0.327999999999975,3.66490757459587,0.542198875689291,0.111007665141697,0.083293353968088,1
52,47,47,7,17.8085106382979,0.450000000000045,2.63812854558978,0.885684600490636,0.137274736211469,0.0561303945870166,1
53,48,48,10,19.4583333333333,0.352999999999838,6.14653553593189,1.05910021030151,0.148541535317953,0.128052823665248,1
54,48,48,27,16.625,0.498999999999796,11.1835355359296,3.17695723090408,0.257267582445143,0.232990323665201,1
55,50,50,7,18.36,0.297000000000025,5.31334951659483,0.818893681709933,0.127976066646067,0.106266990331897,1
