"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"road",1,11,11,545,-31.1900044206536,2.97112772800069,0.073835022246174,-0.0572293659094562
"open_treed",1,43,43,2115,-55.9542832104603,53.1984001388121,0.158596683026634,-0.0264559258678299
"dense_treed",1,6,6,290,-746.431892260535,1992.8431149643,2.62142572090489,-2.57390307676046
