"pnt_id","n_pnts","n_pnts_last","n_pnts_last_incoherent","intensity_avg","thickness","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last","buffer_m"
11,4,4,0,24,0.0710000000001401,-0.0352605829043569,0.00364357717670269,0.0301810253996724,-0.00881514572608921,0.25
12,3,3,0,28.3333333333333,0.0309999999999491,-0.135695437177901,0.00675841722363229,0.0474637307974285,-0.0452318123926337,0.25
13,3,3,0,27.3333333333333,0.0370000000000346,-0.00869543717772103,0.000937870209238936,0.0176811595513316,-0.00289847905924034,0.25
14,2,2,0,28,0.00500000000010914,-0.0641302914518747,0.00206884714085174,0.0321624559140914,-0.0320651457259373,0.25
15,4,4,0,30.5,0.0739999999998417,0.0247394170962707,0.003351759689553,0.028947191960331,0.00618485427406767,0.25
16,2,2,0,21,0.0309999999999491,-0.0661302914518274,0.00266710772375024,0.0365178567535818,-0.0330651457259137,0.25
17,3,3,0,27.6666666666667,0.0370000000000346,-0.127695437177636,0.00624137489199545,0.0456120411441082,-0.0425651457258785,0.25
18,4,4,0,24.75,0.0620000000001255,0.363739417095985,0.035439590887341,0.0941270297089802,0.0909348542739963,0.25
19,2,2,2,21.5,0.0319999999999254,-0.475130291451705,0.113386396927489,0.238103335683783,-0.237565145725853,0.25
20,3,3,0,29,0.0250000000000909,-0.0266954371779775,0.000578215455376375,0.0138830286726441,-0.00889847905932584,0.25
21,4,4,0,32.5,0.0270000000000437,-0.0022605829042277,0.000379277558767944,0.00973752482369036,-0.000565145726056926,0.25
22,3,3,0,23.3333333333333,0.0460000000000491,-0.076695437177932,0.00311473002797455,0.0322217836666157,-0.0255651457259773,0.25
23,2,2,0,28,0.0399999999999636,0.0788697085481544,0.00391021546323396,0.0442166001815718,0.0394348542740772,0.25
24,2,2,0,20,0.04099999999994,-0.0221302914521857,0.00108537489987688,0.023295653026658,-0.0110651457260929,0.25
25,3,3,0,18.3333333333333,0.0420000000001437,-0.124695437177934,0.0063589840176734,0.0460397799649875,-0.0415651457259779,0.25
26,3,3,0,25,0.0470000000000255,-0.0696954371780976,0.00282781798781734,0.0307018891265523,-0.0232318123926992,0.25
27,2,2,0,30.5,0.081000000000131,-0.0961302914520274,0.00790101646733648,0.0628530686098001,-0.0480651457260137,0.25
29,3,3,0,25,0.0630000000001019,0.0973045628218188,0.00517805931532087,0.0415453941102215,0.0324348542739396,0.25
30,4,4,0,26.25,0.107999999999947,-0.0462605829038694,0.00687901038264336,0.0414698998752208,-0.0115651457259673,0.25
31,2,2,0,25,0.0110000000001946,0.0158697085478252,0.000186423824698599,0.00965463165269911,0.00793485427391261,0.25
32,4,4,0,24.25,0.145999999999958,-0.0262605829041149,0.011952404553605,0.054663526582185,-0.00656514572602873,0.25
33,2,2,0,25,0.0109999999999673,0.0298697085481763,0.000506599744376137,0.015915397330512,0.0149348542740881,0.25
34,4,4,0,27.25,0.0690000000001874,0.0367394170959869,0.0035621961921501,0.0298420684275994,0.00918485427399673,0.25
35,4,4,0,23.25,0.212999999999965,0.192739417095936,0.0346198707256221,0.0930320787761163,0.048184854273984,0.25
36,3,3,0,31,0.240999999999985,0.112304562821919,0.0426061049435436,0.119172291163597,0.0374348542739729,0.25
37,2,2,0,23,0.104000000000042,0.238869708548236,0.033937368830964,0.130263902964259,0.119434854274118,0.25
38,3,3,0,27,0.124000000000024,0.0443045628219352,0.00847296476228405,0.0531443467118377,0.0147681876073117,0.25
39,2,2,0,29,0.00100000000020373,-0.0621302914519219,0.00193058655795059,0.0310691692675439,-0.031065145725961,0.25
44,3,3,0,23.6666666666667,0.105000000000018,-0.122695437177981,0.0113707234347652,0.0615649343776286,-0.0408984790593271,0.25
45,3,3,0,24,0.183999999999969,-0.167695437177827,0.0277745865500762,0.0962195173376591,-0.0558984790592755,0.25
46,2,2,0,24,0.000999999999976353,-0.0361302914518546,0.000653198980197957,0.01807206380298,-0.0180651457259273,0.25
47,2,2,0,22,0.117999999999938,-0.0211302914522093,0.00718524460842036,0.0599384876703623,-0.0105651457261047,0.25
50,4,4,0,27.75,0.105000000000018,-0.30026058290423,0.0282721044115027,0.0840715534700988,-0.0750651457260574,0.25
51,4,4,0,21.5,0.0730000000000928,-0.447260582903937,0.0544752572548958,0.116699675722446,-0.111815145725984,0.25
52,3,3,0,18.6666666666667,0.131999999999834,-0.340695437177828,0.0489391269712349,0.127722520816593,-0.113565145725943,0.25
53,2,2,0,23.5,0.0430000000001201,-0.148130291452162,0.0118957916228564,0.0771226024679419,-0.074065145726081,0.25
54,3,3,0,24.6666666666667,0.0520000000001346,-0.178695437177794,0.0122900197560601,0.0640052595652891,-0.0595651457259313,0.25
55,3,3,0,24,0.0340000000001055,-0.372695437177981,0.0469592962977653,0.12511234457847,-0.12423181239266,0.25
56,3,3,0,24.3333333333333,0.0339999999998781,-0.280695437177883,0.0269913094841565,0.0948530608962384,-0.093565145725961,0.25
57,2,2,0,25.5,0.00700000000006185,-0.138130291451944,0.0095644887082999,0.0691537732459332,-0.0690651457259719,0.25
58,4,4,0,24.25,0.0629999999998745,-0.26126058290356,0.0192610230447694,0.0693920439329492,-0.06531514572589,0.25
59,3,3,0,22.6666666666667,0.0440000000000964,-0.184695437178107,0.0124348015048091,0.0643811605590982,-0.0615651457260356,0.25
60,2,2,0,27.5,0.0589999999999691,-0.0481302914520256,0.00289876247762664,0.0380707399299425,-0.0240651457260128,0.25
