"layer","n_pnts","dup_pnts","intensity_avg","ret_1","ret_2","ret_3","ret_single","ret_abvone","pnts_na_height","pnts_negative_height","height_q01","height_q99","pnts_height_lt_q01","pnts_height_gt_q99","dup_pnts_pct","ret_1_pct","ret_2_pct","ret_3_pct","ret_single_pct","ret_abvone_pct","pnts_na_height_pct","pnts_negative_height_pct","pnts_height_lt_q01_pct","pnts_height_gt_q99_pct"
"common_gt4_aoi",125077739,5900968,21.5427738584242,109505166,9520680,6051893,98946244,26131495,0,1,23.2406001325477,34.8486001325477,1250419,1250590,4.71784031849185,87.5496846005507,7.6118101239422,4.8385052755071,79.1077971116827,20.8922028883173,0,7.99502779627316e-07,0.999713466198809,0.999850181174126
