"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"road",1,2,2,94,5.81695331635683,1.22705733919872,0.114253234006033,0.0618824820889025
"open_treed",1,37,37,1834,266.40251470418,57.6388361138026,0.17727926221734,0.145257641605333
"dense_treed",1,26,26,1284,127.642745299957,40.7552043790554,0.178159516667863,0.0994102377725519
