"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"road",0.75,11,11,305,0.757827408804587,0.668706368463984,0.0468239244041252,0.0024846800288675
"open_treed",0.75,43,43,1184,45.2726480394026,33.0378036355546,0.167043558295036,0.038237033817063
"dense_treed",0.75,6,6,172,-430.054061264544,1115.39937821587,2.54654277519664,-2.50031430967758
