"layer","n_pnts","dup_pnts","intensity_avg","ret_1","ret_2","ret_3","ret_single","ret_abvone","pnts_na_height","pnts_negative_height","height_q01","height_q99","pnts_height_lt_q01","pnts_height_gt_q99","dup_pnts_pct","ret_1_pct","ret_2_pct","ret_3_pct","ret_single_pct","ret_abvone_pct","pnts_na_height_pct","pnts_negative_height_pct","pnts_height_lt_q01_pct","pnts_height_gt_q99_pct"
"common_gt4_aoi",33276552,1794684,15.45270168015,29200991,2258115,1817446,26916692,6359860,0,0,1076.57379615544,1127.75979615544,332652,332763,5.39323905914291,87.7524540403104,6.7859043809587,5.46164157873087,80.887863622409,19.112136377591,0,0,0.999658858886582,0.999992427100019
