"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"road",0.25,2,2,5,0.680505594536271,0.0959907728390355,0.138557405315656,0.136101118907254
"open_treed",0.25,37,37,121,23.1420227764741,4.63314058126695,0.195679375579031,0.19125638658243
"dense_treed",0.25,26,26,82,12.2671525455153,3.08959420213334,0.194108160763006,0.149599421286772
