"layer","n_pnts","dup_pnts","intensity_avg","ret_1","ret_2","ret_3","ret_single","ret_abvone","pnts_na_height","pnts_negative_height","height_q01","height_q99","pnts_height_lt_q01","pnts_height_gt_q99","dup_pnts_pct","ret_1_pct","ret_2_pct","ret_3_pct","ret_single_pct","ret_abvone_pct","pnts_na_height_pct","pnts_negative_height_pct","pnts_height_lt_q01_pct","pnts_height_gt_q99_pct"
"common_gt4_aoi",65804486,5947725,14.9932353851985,51224019,8278166,6302301,42834027,22970459,0,0,1164.33471147581,1196.65171147581,657338,657961,9.03847953466273,77.8427461617131,12.5799417383186,9.57731209996838,65.092867680784,34.907132319216,0,0,0.998925817914602,0.999872561879748
