"class","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"shrub",10,10,105,11.8041665670976,2.61740773660748,0.157885061768348,0.112420633972358
"open_treed",47,47,610,-274.936651372099,321.088778897874,0.725517089649558,-0.450715821921474
"dense_treed",31,26,228,104.191218831412,113.678290989365,0.706108345487709,0.456979029962334
