"pnt_id","n_pnts","n_pnts_last","n_pnts_last_incoherent","intensity_avg","thickness","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
2,15,15,0,16.3333333333333,0.207000000000001,0.494738081013967,0.0589553179203589,0.0626925396520505,0.0329825387342645
3,12,12,12,22.5833333333333,0.0579999999999998,2.69559046481115,0.609061579498398,0.225288995791775,0.224632538734262
4,13,13,0,17.6923076923077,0.0599999999999952,1.54697300354543,0.187889651822951,0.1202208390431,0.118997923349648
5,15,15,15,23.1333333333333,0.078000000000003,4.78573808101394,1.5332312653378,0.319711460052946,0.319049205400929
30,12,12,12,23.25,0.128,-12.7454095351888,13.5625990183069,1.06311644934076,-1.06211746126574
31,10,10,10,21.9,0.113,-10.3021746126574,10.6264345749682,1.03084599116299,-1.03021746126574
32,10,10,10,23.5,0.0869999999999962,-10.6851746126574,11.4266365502978,1.06895446817429,-1.06851746126574
33,15,15,15,18,0.164999999999999,-15.388261918986,15.8212885924877,1.0270114764853,-1.0258841279324
34,14,14,14,19.2142857142857,0.124000000000002,-15.1976444577203,16.5195175759483,1.0862621880279,-1.08554603269431
35,15,15,15,15.6,0.078000000000003,-15.7452619189861,16.5341844598315,1.04989473948047,-1.0496841279324
36,13,13,13,18.9230769230769,0.194000000000003,-12.9450269964546,12.9192481491491,0.99688932142205,-0.995771307419584
37,14,14,14,16.7857142857143,0.0760000000000005,-14.4226444577203,14.8624335109865,1.03034091136958,-1.03018888983717
38,10,10,10,16.7,0.0769999999999982,-11.1821746126574,12.5081953067959,1.11840043395896,-1.11821746126574
39,10,10,10,20.2,0.167999999999999,-7.40717461265734,5.51918247423955,0.742912005168819,-0.740717461265734
40,14,14,14,19.4285714285714,0.0619999999999976,-13.9636444577203,13.9332736815445,0.99761407086911,-0.997403175551451
41,14,14,14,19.5,0.0519999999999996,-16.6656444577203,19.8416324422246,1.19048706845513,-1.19040317555145
42,13,13,13,24.3076923076923,0.0489999999999995,-13.3490269964545,13.7099910578517,1.02694434939671,-1.0268482304965
43,16,16,16,27.8125,0.0570000000000022,-16.5308793802518,17.0831632552771,1.03329458696676,-1.03317996126574
44,11,11,11,25.8181818181818,0.148000000000003,-12.3987920739231,14.0063753538526,1.12840899072554,-1.12716291581119
45,15,15,15,24.2,0.199999999999996,-15.4142619189861,15.8745647004736,1.02873918626876,-1.02761746126574
46,12,12,12,27.1666666666667,0.119999999999997,-13.0664095351888,14.2406944284395,1.08936887035718,-1.08886746126574
47,17,17,17,20.4705882352941,0.0489999999999995,-17.9934968415175,19.0475130932765,1.05850930400414,-1.0584409906775
48,9,9,9,23.8888888888889,0.155000000000001,-18.3665571513916,37.5017868439261,2.04129008347189,-2.04072857237685
49,12,12,12,22.4166666666667,0.331000000000003,-10.7434095351888,9.73313870339887,0.900608067890748,-0.895284127932403
50,7,7,7,16.8571428571429,0.113999999999997,-9.01332222886016,11.6139670858949,1.28807536857431,-1.28761746126574
55,14,14,2,29.9285714285714,0.280000000000001,1.04335554227969,0.165568199114697,0.108748792806008,0.0745253958771208
59,14,14,0,27.5,0.186,0.0933555422797099,0.0392753755195953,0.0529658754830446,0.00666825301997928
66,13,13,0,27.3846153846154,0.173999999999999,-0.33502699645458,0.0563517760271833,0.0658388335413912,-0.0257713074195831
67,13,13,0,19.7692307692308,0.145000000000003,1.40997300354541,0.176391836209758,0.116484345666557,0.108459461811185
71,10,10,0,23.3,0.0990000000000038,-0.379174612657366,0.0231774386883866,0.0481429524316764,-0.0379174612657366
72,10,10,0,19.6,0.128,0.680825387342658,0.0606624208050284,0.0778860839977389,0.0680825387342658
73,13,13,0,21.9230769230769,0.0799999999999983,-1.16202699645456,0.110990056960707,0.0923996574089167,-0.0893866920349659
74,12,12,0,23.0833333333333,0.143000000000001,0.0775904648111734,0.0185586066858017,0.0393262070018218,0.00646587206759778
75,13,13,0,18.8461538461538,0.0900000000000034,0.640973003545433,0.0407104916364655,0.0559604885586975,0.049305615657341
76,14,14,1,31.0714285714286,0.310000000000002,0.585355542279707,0.128727793634114,0.0958897408612448,0.0418111101628362
77,15,15,3,25.9333333333333,0.268000000000001,-2.33126191898603,0.434667208994293,0.170228710659962,-0.155417461265735
78,15,15,0,26.3333333333333,0.117999999999995,-0.468261918986073,0.026675548318167,0.0421707231130532,-0.0312174612657382
79,17,17,0,25.8823529411765,0.118000000000002,0.364503158482492,0.0262823854437485,0.0393194948233275,0.021441362263676
80,15,15,0,29.1333333333333,0.0710000000000051,-1.08426191898604,0.083618260597554,0.074662913862932,-0.072284127932403
81,11,11,0,29.0909090909091,0.0609999999999999,0.00920792607688981,0.00378043508205791,0.0185384982280313,0.000837084188808164
82,15,15,0,30,0.155000000000001,0.771738081013943,0.0713762443791391,0.0689812749370625,0.0514492054009295
83,15,15,0,24,0.136000000000003,-0.604261918986047,0.0523954977824481,0.059101888172008,-0.0402841279324032
84,14,14,0,25.7857142857143,0.0499999999999972,-0.229644457720283,0.00697925549726005,0.0223275222495531,-0.0164031755514488
85,13,13,0,26.2307692307692,0.109999999999999,0.455973003545452,0.0334939523047899,0.0507588206088284,0.0350748464265732
86,11,11,0,29.8181818181818,0.159999999999997,-0.155792073923131,0.0236411972997511,0.0463594624054553,-0.0141629158111937
87,15,15,0,25.8,0.128999999999998,0.862738081013962,0.0781588664287764,0.0721844241872979,0.0575158720675975
88,10,10,0,21.4,0.140999999999998,-1.17917461265739,0.152337376713571,0.123425028545093,-0.117917461265739
