"pnt_id","n_pnts","n_pnts_last","n_pnts_last_incoherent","intensity_avg","thickness","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
51,10,10,1,22.5,0.228000000000002,0.697825387342625,0.11837842712199,0.108801850683704,0.0697825387342625
52,7,7,2,15.4285714285714,0.25,0.872677771139838,0.158526641748799,0.15048808294005,0.124668253019977
53,8,8,3,16,0.268999999999998,1.21106030987411,0.252225384269044,0.177561744285278,0.151382538734263
54,11,11,2,18.6363636363636,0.268999999999998,1.5072079260769,0.260722521129912,0.153954692606125,0.137018902370627
56,10,10,3,29.7,0.245999999999995,1.78282538734265,0.365505536175345,0.191181990829509,0.178282538734265
57,12,12,2,20.8333333333333,0.390999999999998,1.21059046481114,0.310138439457636,0.160763397434873,0.100882538734262
58,12,12,2,25.9166666666667,0.270000000000003,0.863590464811175,0.154001957576067,0.113285023126061,0.0719658720675979
60,10,10,0,24.2,0.151000000000003,0.94482538734264,0.118730401256718,0.108963480697304,0.094482538734264
61,12,12,7,13.1666666666667,0.375,2.69859046481114,0.816190874730801,0.260798593223903,0.224882538734262
65,13,13,0,27.6153846153846,0.237000000000002,0.0149730035454105,0.0629875531411684,0.0696074449716012,0.00115176950349312
