"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"shrub",0.75,10,10,208,30.4755680567267,7.89575573259702,0.194834196431284,0.146517154118878
"open_treed",0.75,47,47,1330,-610.72022348343,734.141606090715,0.742957717500141,-0.459188137957466
"dense_treed",0.75,31,27,503,223.250416983335,259.683632256924,0.718519064906453,0.443837807123926
