"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"shrub",1,10,10,353,62.0970361731949,17.8175233866716,0.224665463524072,0.175912283776756
"open_treed",1,47,47,2334,-1091.29015459423,1333.34776194314,0.755825068835382,-0.467562191342857
"dense_treed",1,31,28,893,395.562607089698,460.129940360133,0.717818285577047,0.442959246461028
