"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"road",0.25,11,11,32,-1.99624450399847,0.141218503741985,0.0664310036198237,-0.0623826407499521
"open_treed",0.25,43,43,138,-4.49405442349712,0.776709167835561,0.075022178741731,-0.0325656117644719
"dense_treed",0.25,6,6,19,-49.2386451742493,132.766551189244,2.64342830817984,-2.59150764074996
