"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"road",0.75,11,11,311,-19.200876273238,1.60739515003263,0.0718920938019636,-0.0617391520039807
"open_treed",0.75,43,43,1196,-39.6631383369786,21.0584910424208,0.132693006529949,-0.0331631591446309
"dense_treed",0.75,6,6,161,-414.531730160745,1110.85229090722,2.62672870129962,-2.57473124323444
