pnt_id,n_pnts,n_pnts_last,n_pnts_last_incoherent,intensity_avg,thickness,sum_errs_last,sum_errs_last_sq,rmse_last,bias_last,buffer_m
11,14,14,0,26.7142857142857,0.160000000000082,-0.0991069705012251,0.0307490136858768,0.0468653189514354,-0.007079069321516,0.5
12,11,11,0,27.8181818181818,0.108999999999924,-0.365584048249275,0.0258743360304013,0.0484996120231917,-0.0332349134772068,0.5
13,13,13,0,26.8461538461538,0.18100000000004,-0.163599329749786,0.0447417492841918,0.0586657738537634,-0.0125845638269066,0.5
14,11,11,0,24.4545454545455,0.120000000000118,-0.428584048249604,0.0286872987649317,0.0510679571880198,-0.0389621862045095,0.5
15,11,11,0,22.7272727272727,0.125999999999976,0.691415951751196,0.0571501834850787,0.0720796172708779,0.0628559956137451,0.5
16,12,12,0,22.75,0.19399999999996,-0.426091688999577,0.0588715106195703,0.0700425529110521,-0.0355076407499647,0.5
17,13,13,0,25.2307692307692,0.129000000000133,-0.402599329748455,0.03515340156264,0.0520010366484243,-0.0309691792114196,0.5
18,12,12,0,21.6666666666667,0.125999999999976,0.794908311000427,0.0696748519081425,0.0761986722916605,0.0662423592500356,0.5
19,13,13,11,23.9230769230769,0.202999999999975,-3.34559932974889,0.90325437501664,0.263592689144655,-0.257353794596069,0.5
20,14,14,0,26.0,0.104000000000042,0.342893029499237,0.0235502592627976,0.0410141606754803,0.0244923592499455,0.5
21,14,14,0,26.1428571428571,0.114000000000033,0.720893029498711,0.0614804828557269,0.0662681149658216,0.0514923592499079,0.5
22,13,13,0,19.9230769230769,0.195999999999913,-0.149599329748753,0.0515835353431789,0.0629917792824398,-0.0115076407499041,0.5
23,10,10,0,24.3,0.132000000000062,0.48592359250074,0.044397073774914,0.0666311291926784,0.048592359250074,0.5
24,11,11,0,22.3636363636364,0.169000000000096,-0.265584048250275,0.0388688078804938,0.0594434856745111,-0.0241440043863887,0.5
25,12,12,0,23.0833333333333,0.125999999999976,-0.473091689000285,0.035686228850086,0.0545330395647798,-0.0394243074166904,0.5
26,13,13,0,24.3076923076923,0.212999999999965,-0.743599329751078,0.0851046125543,0.0809104978233546,-0.0571999484423906,0.5
27,13,13,0,28.2307692307692,0.162000000000035,-0.958599329750768,0.107327898076835,0.0908624903893598,-0.0737384099808283,0.5
29,12,12,0,20.5833333333333,0.135999999999967,0.49290831099961,0.0471634669210531,0.0626920163185693,0.0410756925833008,0.5
30,14,14,0,24.7857142857143,0.177999999999884,-0.407106970499854,0.0825837203878066,0.0768038877307498,-0.0290790693214181,0.5
31,14,14,0,25.5,0.300999999999931,0.0968930294986876,0.124608018511785,0.0943428468451202,0.0069209306784776,0.5
32,12,12,0,24.0833333333333,0.259999999999991,-0.176091689000941,0.0974236902445818,0.0901035007850147,-0.0146743074167451,0.5
33,14,14,0,25.4285714285714,0.219000000000051,-0.233106970499648,0.0769530614068297,0.0741393771443015,-0.016650497892832,0.5
34,16,16,0,24.5,0.256999999999834,0.189877747999844,0.0967410974490384,0.0777580773332578,0.0118673592499903,0.5
35,13,13,0,25.4615384615385,0.309999999999945,0.205400670249674,0.113030110410643,0.0932449670370567,0.0158000515576672,0.5
36,10,10,5,26.3,0.617999999999938,0.604923592499745,0.412175255276282,0.203020997750548,0.0604923592499745,0.5
37,13,13,4,27.7692307692308,0.700000000000045,0.489400670250916,0.470101770464823,0.190162232452031,0.0376462054039166,0.5
38,12,12,3,29.5833333333333,0.34699999999998,-0.687091689000454,0.209637499091117,0.132173339183537,-0.0572576407500378,0.5
39,14,14,0,30.7142857142857,0.117999999999938,-0.580106970499628,0.0354263640873104,0.0503036239019122,-0.0414362121785449,0.5
44,14,14,0,23.2142857142857,0.325000000000045,-0.252106970499426,0.170819351755208,0.110459867228913,-0.018007640749959,0.5
45,11,11,3,25.6363636363636,0.428000000000111,-0.635584048249711,0.246808462035437,0.149790296455787,-0.057780368022701,0.5
46,13,13,0,25.5384615384615,0.182999999999993,-0.60259932974941,0.0817204578626309,0.0792854908943384,-0.0463537945961084,0.5
47,15,15,0,26.7333333333333,0.375999999999976,-0.618614611250678,0.145961202483474,0.0986445479093073,-0.0412409740833785,0.5
50,12,12,0,26.9166666666667,0.142000000000053,-0.916091689000268,0.096342998554623,0.0896023616479234,-0.0763409740833557,0.5
51,13,13,0,23.2307692307692,0.266000000000076,-1.04059932974883,0.17377515115951,0.115617123818067,-0.0800461022883715,0.5
52,12,12,4,20.8333333333333,0.437000000000126,-1.38709168899868,0.368652196140792,0.17527411772725,-0.115590974083223,0.5
53,10,10,3,23.7,0.307000000000016,-1.56007640750067,0.363672339724015,0.190701950625581,-0.156007640750067,0.5
54,12,12,0,28.1666666666667,0.272999999999911,-0.64609168899824,0.100570872549375,0.0915472885768948,-0.0538409740831867,0.5
55,14,14,0,23.5714285714286,0.188999999999851,-1.15510697049967,0.149627150949761,0.103381108715609,-0.0825076407499767,0.5
56,13,13,0,24.3846153846154,0.159000000000106,-0.945599329749029,0.0994956994170616,0.0874843719745074,-0.0727384099806946,0.5
57,12,12,0,22.5833333333333,0.236999999999853,-0.341091688998631,0.0716022116919792,0.0772453945185834,-0.0284243074165526,0.5
58,13,13,0,23.3846153846154,0.16599999999994,-1.02959932974818,0.102772983062911,0.0889135202416503,-0.0791999484421677,0.5
59,13,13,0,23.0769230769231,0.272999999999911,-0.639599329750808,0.103573023278253,0.0892589246898519,-0.0491999484423699,0.5
60,11,11,0,25.3636363636364,0.173999999999978,-0.894584048249271,0.105394419943821,0.0978841708550659,-0.0813258225681156,0.5
