"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"road",0.25,2,2,6,0.732452302881484,0.0945043959993907,0.125501922959631,0.122075383813581
"open_treed",0.25,37,35,121,19.8931214414442,3.60081455110774,0.172507385184053,0.164405962325985
"dense_treed",0.25,26,25,71,8.47535225076331,2.00882540527491,0.168206169825165,0.119371158461455
