"pnt_id","n_pnts","n_pnts_last","n_pnts_last_incoherent","intensity_avg","thickness","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last","buffer_m"
1,28,28,3,19.8214285714286,0.213999999999942,3.84311074678112,0.617610257572375,0.14851770668514,0.137253955242183,0.75
2,25,25,2,18.44,0.194999999999936,3.11888459533952,0.451927084761869,0.134451044586774,0.124755383813581,0.75
3,31,31,20,17.6451612903226,0.192000000000007,6.83433689822414,1.55518022059445,0.22398014173168,0.220462480587875,0.75
4,29,29,11,18.2758620689655,0.146999999999935,5.32518613059142,1.01822570087731,0.18737991104901,0.183627107951428,0.75
5,27,27,11,22.3333333333333,0.243999999999915,5.31003536296339,1.14029042799706,0.205506639344586,0.196667976406051,0.75
6,25,25,17,19.04,0.170000000000073,5.39088459533946,1.20985962881078,0.219987238612678,0.215635383813578,0.75
7,29,29,15,19.6896551724138,0.161999999999807,5.78118613059314,1.20560045091593,0.203893181205083,0.199351245882522,0.75
8,0,0,0,NA,NA,0,0,NA,NA,0.75
9,33,33,19,21.4545454545455,0.293999999999869,7.24848766584682,1.83633864975546,0.235895370344917,0.219651141389298,0.75
10,29,29,16,20.6206896551724,0.353000000000065,6.2361861305908,1.66491005018529,0.239605282466183,0.215040901054855,0.75
11,30,30,25,19.7666666666667,0.169000000000096,7.06326151440476,1.71333974069574,0.238979757908192,0.235442050480159,0.75
28,29,29,7,19.6551724137931,0.115999999999985,5.30718613059116,0.997338987059939,0.185448104745751,0.183006418296247,0.75
29,29,29,6,22,0.288000000000011,4.11618613059295,0.725188422816702,0.158134428062035,0.141937452779067,0.75
30,8,8,0,21.875,0.15300000000002,0.437603070508658,0.0409689309148151,0.0715619756878741,0.0547003838135822,0.75
31,28,28,7,20.7142857142857,0.155999999999949,5.20411074678009,1.0122344523126,0.190134769150031,0.185861098099289,0.75
32,32,32,3,18.625,0.138999999999896,4.67041228203698,0.723753965131327,0.150390529656471,0.145950383813656,0.75
33,27,27,9,23.5925925925926,0.327999999999975,3.94303536296979,0.829247328652991,0.175250860266604,0.146038346776659,0.75
34,23,23,6,20.9130434782609,0.22199999999998,3.73273382771436,0.677527644720136,0.171632525132867,0.162292775118015,0.75
35,26,26,9,21.7692307692308,0.634000000000015,5.079959979156,1.51315574576254,0.241243233923656,0.195383076121385,0.75
36,28,28,16,20.6785714285714,0.295000000000073,5.89611074678237,1.38429278351158,0.222348887972385,0.210575383813656,0.75
37,30,30,14,22.2666666666667,0.301999999999907,5.98526151440706,1.40268321319471,0.216231605244216,0.199508717146902,0.75
40,28,28,13,20.5357142857143,0.317000000000007,5.13311074677995,1.18143074781098,0.20541167269404,0.18332538381357,0.75
41,25,25,16,20.04,0.120999999999867,5.26088459534049,1.13218002901962,0.21280789731771,0.210435383813619,0.75
42,25,25,10,24.28,0.409000000000106,5.21588459533723,1.2909382444751,0.227238926636709,0.208635383813489,0.75
43,31,31,9,18.1612903225806,0.473999999999933,5.07333689822372,1.24362371880245,0.200292022194888,0.163656028974959,0.75
44,30,30,14,19.4666666666667,0.270999999999958,5.9202615144095,1.29655641329988,0.207890709532668,0.197342050480317,0.75
45,29,29,9,19.448275862069,0.349999999999909,5.06418613059463,1.18316335052787,0.201986970433983,0.174627107951539,0.75
46,28,28,14,19.9642857142857,0.354000000000042,5.65811074678095,1.40047690081565,0.22364487960154,0.202075383813605,0.75
47,25,25,3,19.68,0.267000000000053,2.65288459534031,0.412352827047727,0.128429408944794,0.106115383813612,0.75
48,29,29,11,20.0689655172414,0.287000000000035,5.44918613059576,1.19142039606476,0.202690557089539,0.187902970020544,0.75
49,30,30,28,22.3,0.202999999999975,7.37826151440436,1.87363423249803,0.24990893224653,0.245942050480145,0.75
50,27,27,4,18.3703703703704,0.188000000000102,3.57403536296988,0.538554695398574,0.14123197300876,0.132371680109996,0.75
51,26,26,3,22.8846153846154,0.309000000000196,2.89995997915116,0.45055707233388,0.131640108503023,0.111536922275045,0.75
52,26,26,2,17.6538461538462,0.351999999999862,2.07095997914985,0.436889085970733,0.129628030855559,0.0796523068903787,0.75
53,30,30,1,21.3,0.172000000000025,3.64726151441027,0.503102718483275,0.12949938461672,0.121575383813676,0.75
54,28,28,17,15.0357142857143,0.283999999999878,6.70211074678241,1.76605230221912,0.251143975655053,0.239361098099372,0.75
55,30,30,1,19.9333333333333,0.214999999999918,3.25426151441025,0.431892466805695,0.119985063904595,0.108475383813675,0.75
