"pnt_id","n_pnts","n_pnts_last","n_pnts_last_incoherent","intensity_avg","thickness","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
11,0,0,0,NA,NA,0,0,NA,NA
12,0,0,0,NA,NA,0,0,NA,NA
13,0,0,0,NA,NA,0,0,NA,NA
14,0,0,0,NA,NA,0,0,NA,NA
15,0,0,0,NA,NA,0,0,NA,NA
16,0,0,0,NA,NA,0,0,NA,NA
17,0,0,0,NA,NA,0,0,NA,NA
20,0,0,0,NA,NA,0,0,NA,NA
21,0,0,0,NA,NA,0,0,NA,NA
22,0,0,0,NA,NA,0,0,NA,NA
25,0,0,0,NA,NA,0,0,NA,NA
28,0,0,0,NA,NA,0,0,NA,NA
29,0,0,0,NA,NA,0,0,NA,NA
30,0,0,0,NA,NA,0,0,NA,NA
31,8,8,8,27.875,0.147999999999911,4.26740669146261,2.29478048379246,0.535581516180364,0.533425836432826
32,8,8,7,33.5,0.174999999999955,2.26740669146341,0.669489138061629,0.289285572156137,0.283425836432926
33,13,13,2,28.3846153846154,0.391999999999939,0.112285873626888,0.206245085955051,0.125956367889547,0.00863737489437601
34,14,14,3,34.7142857142857,0.329000000000065,0.840461710059799,0.211783134719754,0.122993360656975,0.0600329792899856
38,0,0,0,NA,NA,0,0,NA,NA
39,0,0,0,NA,NA,0,0,NA,NA
40,0,0,0,NA,NA,0,0,NA,NA
41,0,0,0,NA,NA,0,0,NA,NA
42,0,0,0,NA,NA,0,0,NA,NA
43,0,0,0,NA,NA,0,0,NA,NA
44,0,0,0,NA,NA,0,0,NA,NA
45,0,0,0,NA,NA,0,0,NA,NA
46,0,0,0,NA,NA,0,0,NA,NA
47,0,0,0,NA,NA,0,0,NA,NA
48,0,0,0,NA,NA,0,0,NA,NA
49,0,0,0,NA,NA,0,0,NA,NA
50,0,0,0,NA,NA,0,0,NA,NA
53,15,15,14,17.7333333333333,0.533999999999992,6.29663754649266,3.19269589279339,0.461352785678045,0.419775836432844
56,8,8,4,6.625,1.09900000000005,2.39540669146299,1.72753015218825,0.464694812778808,0.299425836432874
57,11,11,8,10.0909090909091,0.355999999999995,3.39393420076192,1.1974072144638,0.329932116222248,0.308539472796538
58,5,5,2,3.6,0.349999999999909,0.939879182164191,0.261673375413087,0.228767731733777,0.187975836432838
59,12,12,10,6.91666666666667,0.761000000000081,4.3431100371937,2.15655598293109,0.423925699359677,0.361925836432808
60,15,15,5,20.9333333333333,0.308999999999969,2.32463754649325,0.469149048171061,0.176851924534069,0.154975836432883
61,14,14,3,2.28571428571429,0.399000000000001,1.87846171005947,0.37932617115424,0.164604758470152,0.134175836432819
62,8,8,7,3.625,0.336999999999989,2.08240669146346,0.607991078581467,0.27567895244774,0.260300836432933
63,12,12,3,15.6666666666667,0.259000000000015,1.80511003719448,0.340475437198356,0.16844272943604,0.150425836432873
64,13,13,8,17.3846153846154,0.504999999999995,3.16728587362741,1.11221844655997,0.292498316439596,0.243637374894416
65,11,11,1,8.45454545454546,0.447999999999979,0.548934200761664,0.197839705160515,0.134109760054461,0.0499031091601513
66,12,12,4,15.5833333333333,0.379000000000019,1.50311003719423,0.349245231992808,0.170598268844481,0.125259169766186
67,13,13,3,6.46153846153846,0.375999999999976,1.13328587362673,0.241733143950917,0.136362961345791,0.0871758364328256
68,9,9,5,3.33333333333333,0.600999999999999,2.4505825278959,0.999544525114269,0.333257412206352,0.272286947543989
69,14,14,14,8.5,0.44500000000005,-36.9565382899403,97.7844339554162,2.64283984103972,-2.63975273499574
70,11,11,11,8.63636363636364,0.303999999999974,18.0189342007611,29.6121974301235,1.64073701372068,1.63808492734192
71,8,8,8,12.125,0.493999999999915,4.53240669146328,2.73563867710259,0.584769043843656,0.56655083643291
72,13,13,13,4,0.36200000000008,-15.3257141263724,18.2045819602532,1.18336488813933,-1.17890108664403
73,2,2,0,10,0.0570000000000164,0.109351672865614,0.00760339417925507,0.0616579037076962,0.054675836432807
74,12,12,12,8.08333333333333,0.120999999999981,-35.2828899628058,103.752490593955,2.94041508682526,-2.94024083023382
75,5,5,5,5.6,0.0870000000001028,-12.3981208178357,30.74713876273,2.47980397462098,-2.47962416356713
76,7,7,7,1.85714285714286,0.20799999999997,-15.29476914497,33.4512810282753,2.18603623771674,-2.18496702071
77,0,0,0,NA,NA,0,0,NA,NA
78,13,13,13,7.46153846153846,0.152000000000044,-42.2507141263725,137.333924168342,3.25025353056487,-3.25005493279788
