"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"road",0.25,34,27,81,-95.4390711831043,112.662241599633,1.17936078941111,-1.17826013806302
"shrub",0.25,10,9,25,-28.9036060514351,35.4767717251417,1.1912476102833,-1.1561442420574
"dense_treed",0.25,15,2,7,-7.0084535743814,7.04182935775134,1.00298336104639,-1.00120765348306
