"pnt_id","n_pnts","n_pnts_last","n_pnts_last_incoherent","intensity_avg","thickness","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
1,11,11,11,19.3636363636364,0.0620000000000012,-12.8262841883136,14.9606783708531,1.16621681949694,-1.16602583530124
2,12,12,12,16,0.219999999999999,-15.3934918417966,19.803187506955,1.28462664832222,-1.28279098681639
3,10,10,10,21.7,0.200999999999997,-14.1437922493596,20.0400580193045,1.41562911877739,-1.41437922493596
7,13,13,13,19.6923076923077,0.097999999999999,-14.7566994952797,16.7595459995376,1.13542760496576,-1.13513073040613
8,12,12,12,21.3333333333333,0.102,-14.9194918417966,18.5643066514531,1.24379482001163,-1.24329098681639
15,1,1,1,25,NA,-1.30420765348305,1.70095760340377,1.30420765348305,-1.30420765348305
16,13,13,13,19.4615384615385,0.120999999999999,-15.8926994952798,19.4425917882512,1.22294071144583,-1.22251534579075
17,11,11,11,21.8181818181818,0.184999999999999,-15.2162841883136,21.080220954502,1.38433511952003,-1.38329856257396
18,12,12,12,21.1666666666667,0.216000000000001,-13.6024918417966,15.4580646921787,1.13497667715313,-1.13354098681639
59,13,13,10,23.4615384615385,0.119,-3.16469949527969,0.790977761186426,0.246666664079658,-0.243438422713822
