"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"road",0.75,11,11,307,-8.70181466926533,0.972506887746852,0.056282989247678,-0.0283446731897894
"open_treed",0.75,43,38,1004,16.4618243389218,27.8491267415972,0.166547813091063,0.0163962393813962
"dense_treed",0.75,6,6,166,-413.631463306508,1067.41708229569,2.53578851391898,-2.49175580305125
