"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"road",0.25,11,11,38,-0.900130154501994,0.0510668235538246,0.0366587476290752,-0.0236876356447893
"open_treed",0.25,43,38,119,0.630987147741507,0.725288628408382,0.0780695998683217,0.00530241300623115
"dense_treed",0.25,6,6,16,-41.2037916440011,109.939339302641,2.62129904940567,-2.57523697775007
