"layer","n_pnts","dup_pnts","intensity_avg","ret_1","ret_2","ret_3","ret_single","ret_abvone","pnts_na_height","pnts_negative_height","height_q01","height_q99","pnts_height_lt_q01","pnts_height_gt_q99","dup_pnts_pct","ret_1_pct","ret_2_pct","ret_3_pct","ret_single_pct","ret_abvone_pct","pnts_na_height_pct","pnts_negative_height_pct","pnts_height_lt_q01_pct","pnts_height_gt_q99_pct"
"common_gt4_aoi",18143617,367905,17.3215218332706,17328642,446523,368452,16877517,1266100,0,0,1075.89307552225,1128.49207552225,181420,181362,2.02773790915009,95.5081999360987,2.46104732038821,2.03075274351305,93.0217883236843,6.9782116763157,0,0,0.999910877748356,0.999591206097439
