"pnt_id","n_pnts","n_pnts_last","n_pnts_last_incoherent","intensity_avg","thickness","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last","buffer_m"
7,3,3,0,19.3333333333333,0.0380000000000109,0.0272265667497322,0.00118509531232699,0.0198754061788851,0.00907552224991074,0.25
8,3,3,0,21.3333333333333,0.0509999999999309,-0.0507734332500149,0.00217331384132776,0.0269153849519054,-0.016924477750005,0.25
9,5,5,0,21.2,0.0890000000001692,-0.173622388750573,0.0122677467751079,0.049533315606989,-0.0347244777501146,0.25
10,2,2,0,18,0.00700000000006185,-0.00284895550021247,2.85582737215284e-05,0.00377877451838082,-0.00142447775010623,0.25
28,4,4,0,19.25,0.0319999999999254,-0.113697910999917,0.00377080374143376,0.0307034352370942,-0.0284244777499794,0.25
40,4,4,0,20,0.02800000000002,-0.0766979110003376,0.0020193923879556,0.0224688250024095,-0.0191744777500844,0.25
41,4,4,0,20.75,0.0339999999998781,-0.0896979110000302,0.00274242880943937,0.0261841020919153,-0.0224244777500076,0.25
42,3,3,0,20.3333333333333,0.0570000000000164,-0.183773433250508,0.0133862249228951,0.0667987647662616,-0.0612578110835026,0.25
43,4,4,0,17.25,0.0500000000001819,0.0193020889998934,0.00143789265994889,0.018959777556375,0.00482552224997335,0.25
48,4,4,0,20.5,0.0289999999999964,-0.14369791099989,0.0056722724064308,0.0376572450082013,-0.0359244777499725,0.25
49,2,2,0,18.5,0.0160000000000764,-0.111848955500136,0.00638309442323693,0.0564937802914486,-0.055924477750068,0.25
