"pnt_id","n_pnts","n_pnts_last","n_pnts_last_incoherent","intensity_avg","thickness","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last","buffer_m"
7,45,45,0,22.6888888888889,0.196999999999889,-1.68971224010943,0.197079587875003,0.0661781413853721,-0.0375491608913207,1
8,49,49,0,22.8571428571429,0.141000000000076,-2.96033110588814,0.241130413397751,0.0701500452234499,-0.0604149205283295,1
9,55,55,0,24.9090909090909,0.244999999999891,-2.91775940457705,0.353326471690712,0.080150593679048,-0.0530501709923101,1
10,51,51,0,24.3529411764706,0.0979999999999563,-2.81814053878657,0.187689492085362,0.0606645375760899,-0.055257657623266,1
28,52,52,0,22.6153846153846,0.183999999999969,-2.93404525523283,0.293065395379907,0.0750724515922794,-0.056423947216016,1
40,50,50,0,29.2,0.125999999999976,-2.62523582234508,0.186697262458511,0.0611060164727683,-0.0525047164469015,1
41,50,50,0,24.82,0.13799999999992,-2.9482358223363,0.224074709282134,0.0669439630261212,-0.058964716446726,1
42,49,49,0,23.2040816326531,0.135999999999967,-5.0593311058949,0.585711413042314,0.109331121569847,-0.103251655222345,1
43,48,48,0,24.75,0.173000000000002,-1.38342638944459,0.165037928646088,0.058636935289345,-0.028821383113429,1
48,51,51,0,22.5686274509804,0.150000000000091,-5.00214053878449,0.561289293524532,0.104907923542741,-0.09808118703499,1
49,49,49,0,22.0816326530612,0.0910000000001219,-4.41033110589319,0.424326091094071,0.0930575958467495,-0.0900067572631264,1
