"pnt_id","n_pnts","n_pnts_last","n_pnts_last_incoherent","intensity_avg","thickness","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
11,15,15,0,28,0.191000000000031,-0.156570746703437,0.0522280265815773,0.0590073591916451,-0.0104380497802291
12,15,15,0,30,0.0850000000000364,-0.773570746702035,0.0495634466768716,0.0574824301718195,-0.051571383113469
13,13,13,0,27.0769230769231,0.162999999999784,-0.00576131380898914,0.0304317840566399,0.0483829150206493,-0.000443177985306857
14,10,10,0,24.1,0.113000000000056,-0.50404716446792,0.0357468544008283,0.0597886731754672,-0.050404716446792
15,11,11,0,28,0.0740000000000691,-0.145951880914481,0.00598508650386216,0.0233259249136744,-0.0132683528104074
16,14,14,0,21,0.252999999999929,-0.413666030254944,0.0883620417561933,0.0794454178109516,-0.0295475735896389
17,12,12,0,26.5833333333333,0.134999999999991,-0.592856597360651,0.0582889120861665,0.0696951170492874,-0.0494047164467209
18,14,14,0,27.1428571428571,0.0940000000000509,0.679333969745358,0.0464033316035772,0.0575719001420814,0.0485238549818113
19,14,14,9,23.5,0.213999999999942,-3.60966603025486,0.997280989283931,0.266897651502263,-0.257833287875347
20,16,16,0,24.5,0.117999999999938,0.167524536850351,0.0173917794029138,0.0329694739521594,0.0104702835531469
21,16,16,0,28.0625,0.122000000000071,0.47952453684934,0.0416032363400429,0.0509921785301695,0.0299702835530837
22,13,13,0,19.6923076923077,0.177999999999884,-0.0477613138075412,0.0408037802381766,0.056024568949824,-0.00367394721596471
23,10,10,0,25,0.146999999999935,0.171952835532238,0.0196816777647422,0.0443640369722394,0.0171952835532238
24,14,14,0,19.7857142857143,0.176000000000158,-0.327666030255614,0.0565784305274511,0.0635713494134465,-0.0234047164468296
25,16,16,0,21.1875,0.110000000000127,-0.504475463149447,0.0345377183075164,0.0464608156861217,-0.0315297164468404
26,11,11,0,23.8181818181818,0.1400000000001,-0.493951880916029,0.0446907691509362,0.0637400752708973,-0.0449047164469117
27,13,13,0,25.4615384615385,0.145999999999958,-0.807761313809351,0.083938949237469,0.0803544787117437,-0.0621354856776424
29,12,12,0,24.75,0.145999999999958,-0.0288565973626191,0.0216643919342875,0.0424895986627781,-0.00240471644688493
30,16,16,0,26.8125,0.201999999999998,-0.453475463149061,0.0880064372298777,0.07416469730854,-0.0283422164468163
31,11,11,0,25.8181818181818,0.30399999999986,0.167048119083802,0.103171734008106,0.0968465205683272,0.015186192643982
32,12,12,0,24,0.203999999999951,-0.394856597362832,0.0889946443734045,0.0861174800168373,-0.0329047164469027
33,12,12,0,26.3333333333333,0.253999999999905,-0.414856597361904,0.109356833031139,0.0954623979337499,-0.034571383113492
34,15,15,0,25.4666666666667,0.23700000000008,0.149429253297058,0.0643183401161082,0.0654819772233084,0.00996195021980384
35,10,10,0,29.3,0.25,-0.0790471644686477,0.0535808454210418,0.0731989381214248,-0.00790471644686477
36,12,12,5,25.4166666666667,0.67899999999986,-0.006856597362912,0.536914584410418,0.211525133339283,-0.000571383113576
37,11,11,2,26.4545454545455,0.393000000000029,0.240048119085259,0.177734645406999,0.127112922383996,0.0218225562804781
38,15,15,2,26.9333333333333,0.414999999999964,-1.09657074670349,0.35055489350168,0.152873562899035,-0.0731047164468994
39,14,14,0,28.6428571428571,0.0940000000000509,-0.354666030255203,0.0211862852155123,0.0389012350295245,-0.0253332878753716
44,14,14,0,23.5,0.329000000000178,-0.521666030255119,0.175911460508794,0.112094176129078,-0.0372618593039371
45,9,9,3,24.1111111111111,0.383000000000038,-0.714142448021221,0.227112826229492,0.158854519828501,-0.0793491608912468
46,12,12,0,24.5833333333333,0.180000000000064,-0.496856597361329,0.0540812065284388,0.0671324601865836,-0.0414047164467775
47,12,12,0,25.4166666666667,0.248000000000047,-0.739856597362405,0.0938418987217472,0.088431658509904,-0.061654716446867
50,12,12,0,23.5,0.159999999999854,-0.912856597362406,0.101213930612322,0.0918395024904508,-0.0760713831135339
51,13,13,1,23.8461538461538,0.201999999999998,-1.45376131380772,0.196795842886474,0.123037156015969,-0.111827793369824
52,14,14,5,21.0714285714286,0.413000000000011,-2.08066603025441,0.563369366389594,0.200600770257315,-0.148619002161029
53,10,10,5,22.9,0.332999999999856,-1.97104716446893,0.546784292456093,0.233834191780435,-0.197104716446893
54,12,12,1,23.6666666666667,0.26299999999992,-0.647856597360942,0.104887430895305,0.0934912789583897,-0.0539880497800785
55,11,11,0,22.3636363636364,0.184999999999945,-0.948951880915047,0.118331061117454,0.10371773808031,-0.0862683528104588
56,12,12,0,25.1666666666667,0.142000000000053,-0.865856597361244,0.0839158872661519,0.0836241030176866,-0.0721547164467703
57,12,12,0,21.6666666666667,0.27800000000002,-0.72485659736094,0.0976817572281372,0.0902227600757043,-0.060404716446745
58,15,15,0,22.0666666666667,0.101000000000113,-1.07657074670055,0.0889907048434475,0.0770241108759448,-0.0717713831133703
59,13,13,0,22.8461538461538,0.135999999999967,-0.729761313809604,0.0611518134717916,0.0685856081964451,-0.0561354856776618
60,15,15,0,25.0666666666667,0.240000000000009,-0.582570746701549,0.0776288449941595,0.0719392544647494,-0.0388380497801033
