"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"road",0.25,11,11,34,-2.19676035919065,0.16214306105034,0.0690573208306269,-0.0646105987997249
"open_treed",0.25,43,43,121,-5.00647069006595,0.832386832813631,0.0829411238364489,-0.0413757908269913
"dense_treed",0.25,6,6,17,-45.1863801795955,124.937156807939,2.71094900691881,-2.65802236350562
