"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"shrub",1,10,10,508,68.2563905914542,13.3750171723881,0.162261437074229,0.134362973605225
"open_treed",1,47,47,2348,-970.528533250522,1222.11287855086,0.721450625125206,-0.413342646188467
"dense_treed",1,31,31,1487,450.907708286403,420.792250320172,0.531959270983523,0.303233159573909
