"layer","n_pnts","dup_pnts","intensity_avg","ret_1","ret_2","ret_3","ret_single","ret_abvone","pnts_na_height","pnts_negative_height","height_q01","height_q99","pnts_height_lt_q01","pnts_height_gt_q99","dup_pnts_pct","ret_1_pct","ret_2_pct","ret_3_pct","ret_single_pct","ret_abvone_pct","pnts_na_height_pct","pnts_negative_height_pct","pnts_height_lt_q01_pct","pnts_height_gt_q99_pct"
"common_gt4_aoi",225386358,33087731,11.0635176819353,143545118,46495585,35345655,95609757,129776601,0,0,24.4754169182575,36.9614169182575,2250361,2253424,14.6804497368914,63.6884677820651,20.6292809434367,15.6822512744982,42.4203833135278,57.5796166864722,0,0,0.998445966281597,0.999804966013072
