"layer","n_pnts","dup_pnts","intensity_avg","ret_1","ret_2","ret_3","ret_single","ret_abvone","pnts_na_height","pnts_negative_height","height_q01","height_q99","pnts_height_lt_q01","pnts_height_gt_q99","dup_pnts_pct","ret_1_pct","ret_2_pct","ret_3_pct","ret_single_pct","ret_abvone_pct","pnts_na_height_pct","pnts_negative_height_pct","pnts_height_lt_q01_pct","pnts_height_gt_q99_pct"
"common_gt4_aoi",157951441,22828422,17.2981891061063,97020771,35167603,25763067,61792150,96159291,0,0,566.472285624548,589.689285624548,1578652,1579359,14.452810215261,61.4244291699751,22.2648193503977,16.3107514796272,39.1209789596032,60.8790210403968,0,0,0.999454003081871,0.999901609001465
