"pnt_id","n_pnts","n_pnts_last","n_pnts_last_incoherent","intensity_avg","thickness","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
4,4,4,4,12.5,0.0330000000000013,-3.97093407706489,3.9428053610988,0.992824929317701,-0.992733519266222
5,0,0,0,NA,NA,0,0,NA,NA
6,4,4,4,7.75,0.116999999999997,-2.16893407706488,1.18312575766332,0.543857922086119,-0.542233519266221
9,2,2,2,4,0.00700000000000145,-1.19646703853245,0.715791187147306,0.5982437576554,-0.598233519266225
10,3,3,3,4,0.0960000000000001,-2.01720055779867,1.36209469679442,0.67381864444236,-0.672400185932889
11,5,5,5,10.8,0.219999999999999,-3.90666759633111,3.0890035416447,0.786002995114484,-0.781333519266222
12,13,13,13,17.7692307692308,0.253,-14.9935357504609,17.3459911000269,1.15512207480178,-1.15334890388161
13,13,13,13,12.3076923076923,0.146999999999998,-11.7505357504609,10.6411164940661,0.904736106619202,-0.90388736542007
14,10,10,10,12.5,0.126999999999999,-8.3253351926622,6.94381420701797,0.833295518229756,-0.83253351926622
19,4,4,4,6,0.137,-3.8129340770649,3.64661356901068,0.954805421147508,-0.953233519266224
20,4,4,4,6.5,0.114000000000001,-3.90593407706489,3.82129300359419,0.977406389839225,-0.976483519266223
21,6,6,6,7,0.134999999999998,-6.08240111559735,6.17970588850332,1.0148650064995,-1.01373351926623
22,4,4,4,5.75,0.164000000000001,-3.9909340770649,3.99615470186947,0.999519222160018,-0.997733519266226
23,7,7,7,8.42857142857143,0.199999999999999,-5.08413463486357,3.72296585505991,0.729282020214785,-0.726304947837653
24,0,0,0,NA,NA,0,0,NA,NA
