"layer","n_pnts","dup_pnts","intensity_avg","ret_1","ret_2","ret_3","ret_single","ret_abvone","pnts_na_height","pnts_negative_height","height_q01","height_q99","pnts_height_lt_q01","pnts_height_gt_q99","dup_pnts_pct","ret_1_pct","ret_2_pct","ret_3_pct","ret_single_pct","ret_abvone_pct","pnts_na_height_pct","pnts_negative_height_pct","pnts_height_lt_q01_pct","pnts_height_gt_q99_pct"
"common_gt4_aoi",29119801,1614902,14.5655546547176,24942846,2533112,1643843,21499959,7619842,0,2,21.6492658703822,33.5342658703822,290591,291014,5.54571784333279,85.6559631022204,8.69893307306599,5.64510382471364,73.8327813435263,26.1672186564737,0,6.8681788038318e-06,0.997915473392143,0.999368093209153
