"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"road",1,2,2,94,7.65931795051847,1.5098601751822,0.126737296362091,0.0814821058565795
"open_treed",1,37,37,1824,274.652332082036,59.7427270141865,0.180979800132565,0.150576936448485
"dense_treed",1,26,26,1309,151.17945522205,48.7606573240878,0.193003396788642,0.115492326372842
