"pnt_id","n_pnts","n_pnts_last","n_pnts_last_incoherent","intensity_avg","thickness","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
12,12,12,0,29.8333333333333,0.0699999999999363,1.0280034092159,0.093214834113292,0.0881357069681428,0.0856669507679915
13,12,12,3,27.8333333333333,0.20900000000006,1.67800340921667,0.284467536778563,0.153966321203308,0.139833617434723
14,14,14,4,32.4285714285714,0.154999999999973,2.46217064408529,0.471672662899703,0.183550822642765,0.175869331720378
15,14,14,1,31.5,0.118999999999915,2.05217064408475,0.324222096603061,0.152179897443562,0.146583617434625
16,13,13,1,16.6153846153846,0.198999999999842,1.34908702665052,0.174055523498181,0.115710355729023,0.103775925126963
17,13,13,2,34.0769230769231,0.230000000000018,1.35308702665247,0.207142192438103,0.126230007537554,0.104083617434806
18,10,10,0,30.4,0.144999999999982,0.754836174347702,0.0795881650103738,0.0892121992837156,0.0754836174347702
19,14,14,0,31,0.197999999999865,-0.418829355912294,0.0621118592409627,0.0666075174012249,-0.0299163825651639
20,10,10,0,27.9,0.128999999999905,1.00783617434718,0.115625475432249,0.107529286909311,0.100783617434718
21,13,13,0,33.6153846153846,0.227000000000089,0.339087026651669,0.0777566162802565,0.0773387236473705,0.0260836174347437
22,13,13,0,27.3076923076923,0.198000000000093,0.724087026651659,0.0936400017049774,0.0848709435214964,0.0556990020501276
23,11,11,0,29.1818181818182,0.154999999999973,1.16391979178252,0.148381571063925,0.116143160509279,0.105810890162047
24,14,14,2,31.8571428571429,0.199999999999818,1.76817064408601,0.276228601900468,0.140465705499464,0.126297903149001
25,14,14,3,25.7142857142857,0.102000000000089,2.54817064408599,0.471721045098694,0.183560236337265,0.182012188863285
26,14,14,0,28.5,0.0879999999999654,1.87017064408656,0.258605659857356,0.135911121130517,0.133583617434754
27,13,13,5,22,0.19399999999996,2.20508702665143,0.408210676546645,0.177202768806864,0.169622078973187
56,14,14,14,27.3571428571429,0.167999999999893,4.4431706440871,1.44474095517696,0.32124100378476,0.317369331720507
57,12,12,11,27.5833333333333,0.192999999999984,3.42700340921647,1.00844103056512,0.289890932157412,0.285583617434706
58,13,13,13,20.3846153846154,0.103999999999814,3.72008702665084,1.07925903737351,0.28813178573668,0.286160540511603
59,14,14,14,34.7142857142857,0.0679999999999836,5.25317064408614,1.98082841542057,0.376148566338637,0.375226474577581
60,11,11,2,29.1818181818182,0.196999999999889,1.2879197917805,0.211184308187206,0.13855891696879,0.117083617434591
61,13,13,0,24.5384615384615,0.101999999999862,1.31608702665039,0.145753004747476,0.105885643955919,0.101237463588492
62,13,13,0,27.0769230769231,0.0660000000000309,1.82508702665245,0.260391127296545,0.141527688863766,0.140391309742497
63,13,13,0,23.4615384615385,0.0889999999999418,-0.634912973348037,0.0390077295173577,0.0547776832136801,-0.0488394594883105
64,11,11,0,36.3636363636364,0.0850000000000364,-1.53908020821814,0.222454535211724,0.142208085440674,-0.139916382565285
65,12,12,2,36.5833333333333,0.1099999999999,-2.04799659078367,0.361330419655116,0.173524834835228,-0.170666382565306
