"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"road",0.25,2,2,6,0.635381996841716,0.0714430469850941,0.109120000446828,0.105896999473619
"open_treed",0.25,37,37,131,18.3382215247295,2.77622727947817,0.145576696804485,0.139986423852897
"dense_treed",0.25,26,26,87,10.5322747168195,2.63139375529349,0.173913499284151,0.12106062892896
