"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"road",0.75,34,22,593,-692.838125489923,810.582862361535,1.16915303683645,-1.16836108851589
"shrub",0.75,10,8,218,-250.344936520747,313.323916814573,1.19886015592368,-1.14837126844379
"dense_treed",0.75,15,2,56,-59.1854148860635,62.8328995577763,1.05925259666036,-1.05688240867971
