"pnt_id","n_pnts","n_pnts_last","n_pnts_last_incoherent","intensity_avg","thickness","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last","buffer_m"
25,0,0,0,NA,NA,0,0,NA,NA,1
26,52,52,52,6.65384615384615,0.0829999999999984,-62.0875995370592,74.1490766206583,1.19412887963005,-1.1939922987896,1
27,49,49,49,7.24489795918367,0.0689999999999955,-58.7782380253056,70.5184314154996,1.19964647356661,-1.19955587806746,1
28,48,48,48,6.5625,0.0959999999999965,-58.7167841880546,71.8512948413871,1.22347945461386,-1.22326633725114,1
29,50,50,50,7.02,0.0930000000000035,-59.5556918625567,70.955849884556,1.19126697162774,-1.19111383725113,1
30,48,48,48,6.875,0.0769999999999982,-61.1367841880545,77.8829654136822,1.27379817061091,-1.2736830039178,1
31,53,53,53,7.05660377358491,0.0870000000000033,-62.73005337431,74.2673975536564,1.1837532056792,-1.18358591272283,1
32,51,51,51,7.01960784313725,0.0730000000000004,-59.760145699808,70.0377352561231,1.17187410867834,-1.17176756274133,1
33,50,50,50,6.72,0.0749999999999957,-58.5176918625568,68.5021337184229,1.17048822051675,-1.17035383725114,1
34,51,51,51,7,0.0779999999999959,-59.0351456998078,68.3513881921085,1.1576801362572,-1.15755187646682,1
35,53,53,53,7.13207547169811,0.116,-62.3880533743102,73.464187128977,1.17733459062519,-1.17713308253415,1
36,50,50,50,7.28,0.0689999999999955,-58.3216918625566,68.0410098142201,1.16654198222113,-1.16643383725113,1
37,50,50,50,6.8,0.0679999999999978,-60.1716918625567,72.4218730120495,1.20351047367316,-1.20343383725113,1
38,49,49,49,18.7959183673469,0.230000000000004,-58.5362380253056,70.1576837582701,1.19657405305919,-1.19461710255726,1
39,45,45,45,7.53333333333333,0.0659999999999954,-51.7754226763012,59.5830509624365,1.15068144990925,-1.15056494836225,1
40,51,51,51,8.74509803921569,0.0769999999999982,-57.590145699808,65.0446116024531,1.12932924394287,-1.12921854313349,1
41,45,45,45,8.02222222222222,0.0910000000000011,-51.674422676301,59.3610082873113,1.14853537929652,-1.1483205039178,1
42,53,53,53,8.37735849056604,0.0839999999999961,-59.4710533743102,66.7456364424538,1.12220837235769,-1.1220953466851,1
43,42,42,42,7.83333333333333,0.0649999999999977,-47.3370611645477,53.3630379927651,1.12718610869601,-1.12707288487018,1
44,41,41,41,6.73170731707317,0.0679999999999978,-46.6336073272967,53.055962691622,1.13756224907799,-1.13740505676333,1
45,50,50,50,7.9,0.102000000000004,-57.0136918625567,65.0339845759712,1.14047345059823,-1.14027383725113,1
46,52,52,52,8,0.0990000000000038,-58.2085995370589,65.1820147512633,1.11959826887957,-1.11939614494344,1
47,18,18,18,7.94444444444444,0.132999999999996,-19.9441690705204,22.1217831063058,1.10859728952867,-1.10800939280669,1
48,0,0,0,NA,NA,0,0,NA,NA,1
49,0,0,0,NA,NA,0,0,NA,NA,1
50,0,0,0,NA,NA,0,0,NA,NA,1
51,0,0,0,NA,NA,0,0,NA,NA,1
52,0,0,0,NA,NA,0,0,NA,NA,1
53,0,0,0,NA,NA,0,0,NA,NA,1
54,0,0,0,NA,NA,0,0,NA,NA,1
55,0,0,0,NA,NA,0,0,NA,NA,1
56,0,0,0,NA,NA,0,0,NA,NA,1
57,0,0,0,NA,NA,0,0,NA,NA,1
58,0,0,0,NA,NA,0,0,NA,NA,1
