"pnt_id","n_pnts","n_pnts_last","n_pnts_last_incoherent","intensity_avg","thickness","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
4,12,12,12,13.9166666666667,0.211999999999996,-12.1314460470136,12.3077529326335,1.01274186134447,-1.01095383725113
5,14,14,14,13.9285714285714,0.103999999999999,-15.2573537215159,16.6450508273896,1.09038167719217,-1.08981098010828
6,0,0,0,NA,NA,0,0,NA,NA
9,0,0,0,NA,NA,0,0,NA,NA
10,0,0,0,NA,NA,0,0,NA,NA
11,0,0,0,NA,NA,0,0,NA,NA
12,0,0,0,NA,NA,0,0,NA,NA
13,0,0,0,NA,NA,0,0,NA,NA
14,0,0,0,NA,NA,0,0,NA,NA
19,0,0,0,NA,NA,0,0,NA,NA
20,0,0,0,NA,NA,0,0,NA,NA
21,0,0,0,NA,NA,0,0,NA,NA
22,0,0,0,NA,NA,0,0,NA,NA
23,0,0,0,NA,NA,0,0,NA,NA
24,0,0,0,NA,NA,0,0,NA,NA
