"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"road",1,34,22,1051,-1229.38398295094,1440.09211702219,1.17056026702863,-1.16972786198948
"shrub",1,10,8,382,-433.381365829933,541.10147853565,1.19016638211178,-1.13450619327208
"dense_treed",1,15,2,95,-101.597114538858,109.371855543387,1.07297842006743,-1.06944331093535
