"layer","n_pnts","dup_pnts","intensity_avg","ret_1","ret_2","ret_3","ret_single","ret_abvone","pnts_na_height","pnts_negative_height","height_q01","height_q99","pnts_height_lt_q01","pnts_height_gt_q99","dup_pnts_pct","ret_1_pct","ret_2_pct","ret_3_pct","ret_single_pct","ret_abvone_pct","pnts_na_height_pct","pnts_negative_height_pct","pnts_height_lt_q01_pct","pnts_height_gt_q99_pct"
"common_gt4_aoi",208359351,26743526,14.6136800694873,136499967,43419146,28440238,91987759,116371592,0,0,24.9797452057466,37.2647452057466,2081604,2081918,12.8352895474319,65.5118027316182,20.8385876571482,13.6496096112336,44.1486108295663,55.8513891704337,0,0,0.999045154445696,0.999195855625409
