"pnt_id","n_pnts","n_pnts_last","n_pnts_last_incoherent","intensity_avg","thickness","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last","buffer_m"
51,23,23,17,11.3478260869565,0.718,8.46293792029848,4.09881183664461,0.422148327355322,0.367953822621673,1
52,15,15,12,11,0.456000000000003,4.92943777410773,1.96458805125334,0.36190128039318,0.328629184940515,1
53,29,29,25,12.5862068965517,0.466000000000001,9.7163130299416,3.61203603089011,0.352920623628625,0.335045276894538,1
54,29,29,22,16.4137931034483,0.420999999999999,9.05131302994157,3.31094888158586,0.337891478272489,0.312114242411778,1
56,44,44,43,23.3636363636364,0.432000000000002,17.6547890528506,7.56607846592394,0.414676173382313,0.401245205746604,1
57,32,32,24,19.9375,0.586999999999996,11.4138465838913,5.13187355751894,0.40046354225131,0.356682705746602,1
58,39,39,30,23.1282051282051,0.420999999999999,11.7330630241176,4.0348294340491,0.321647578843084,0.300847769849168,1
60,50,50,29,20.98,0.528000000000006,12.0862602873302,3.6815467346619,0.271350206731519,0.241725205746604,1
61,37,37,37,14.8918918918919,0.472000000000001,17.7485726126243,8.88213112934047,0.489956730834757,0.479691151692549,1
65,46,46,15,21.4782608695652,0.704999999999998,8.82227946434367,3.34791328145608,0.269779027186909,0.191788684007471,1
