"pnt_id","n_pnts","n_pnts_last","n_pnts_last_incoherent","intensity_avg","thickness","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last","buffer_m"
2,5,5,0,21.6,0.0900000000000034,0.634726028733024,0.0863262263102395,0.131397280268839,0.126945205746605,0.25
3,2,2,2,27.5,0.0500000000000043,0.657490411493207,0.217396820602753,0.329694419578762,0.328745205746603,0.25
4,2,2,2,28,0.00600000000000023,0.439490411493203,0.0965939108972325,0.219765683054967,0.219745205746602,0.25
5,2,2,2,33.5,0.0519999999999996,0.899490411493204,0.405893500184107,0.450496115512724,0.449745205746602,0.25
30,3,3,3,28.6666666666667,0.126000000000005,-2.96476438276019,2.93788661509448,0.989593622839611,-0.988254794253398,0.25
31,2,2,2,32,0.0140000000000029,-1.82250958850679,1.66086860009959,0.911281679860732,-0.911254794253395,0.25
32,3,3,3,29.6666666666667,0.0640000000000001,-2.86276438276019,2.73385463706677,0.954612423458996,-0.954254794253396,0.25
33,5,5,5,32,0.0330000000000013,-4.80127397126698,4.61112434943316,0.960325397918139,-0.960254794253396,0.25
34,2,2,2,25,0.00999999999999801,-1.9725095885068,1.94544703837562,0.986267468381581,-0.986254794253398,0.25
35,4,4,4,14.5,0.0399999999999991,-3.91401917701359,3.83079927950753,0.978621387400092,-0.978504794253396,0.25
36,7,7,7,24.1428571428571,0.122,-6.26478355977379,5.61631100725886,0.895728833907965,-0.894969079967685,0.25
37,4,4,4,28,0.0179999999999936,-3.78601917701359,3.58365805217867,0.946527608178793,-0.946504794253398,0.25
38,3,3,3,32,0.0129999999999981,-3.00376438276019,3.00763148904624,1.00127110698456,-1.0012547942534,0.25
39,2,2,2,21,0.00200000000000244,-1.36650958850679,0.933676227740494,0.683255526044427,-0.683254794253394,0.25
40,4,4,4,27.75,0.0380000000000038,-3.65801917701359,3.3463828248498,0.914656058971049,-0.914504794253398,0.25
41,3,3,3,28.3333333333333,0.0130000000000052,-3.29676438276019,3.62298979847874,1.09893733495572,-1.09892146092006,0.25
42,3,3,3,33.3333333333333,0.0200000000000031,-2.78976438276019,2.59450443710578,0.929964952225939,-0.929921460920063,0.25
43,4,4,4,25.75,0.0350000000000037,-3.75601917701358,3.52757076452345,0.939091417877335,-0.939004794253396,0.25
44,2,2,2,32,0.000999999999997669,-1.93350958850679,1.86923016442386,0.966754923551946,-0.966754794253397,0.25
45,4,4,4,27.5,0.0840000000000032,-3.53301917701359,3.12412012628644,0.88375903478924,-0.883254794253396,0.25
46,3,3,3,18.6666666666667,0.0499999999999972,-2.98976438276019,2.98092635480714,0.996815990175242,-0.996588127586731,0.25
47,2,2,2,20.5,0.027000000000001,-1.90350958850679,1.81203887676865,0.951850533636624,-0.951754794253397,0.25
48,2,2,2,20,0.0480000000000018,-3.81450958850679,7.27639370040511,1.90740579064932,-1.90725479425339,0.25
49,3,3,3,26,0.104999999999997,-2.27776438276019,1.7351695277903,0.760519455764787,-0.759254794253396,0.25
50,1,1,1,10,NA,-1.1502547942534,1.32308609170292,1.1502547942534,-1.1502547942534,0.25
55,6,6,0,25,0.0910000000000011,0.654375109643091,0.0768192973534011,0.113151297940266,0.109062518273848,0.25
59,3,3,0,26.3333333333333,0.0219999999999985,0.296235617239812,0.0294938469738175,0.0991528230793548,0.0987452057466041,0.25
66,3,3,0,17.3333333333333,0.122,0.193235617239807,0.0205293345900164,0.082723101549721,0.0644118724132691,0.25
67,2,2,0,12,0.0560000000000045,0.339490411493202,0.059194869747912,0.172039050433197,0.169745205746601,0.25
71,1,1,0,2,NA,0.134745205746604,0.0181562704716947,0.134745205746604,0.134745205746604,0.25
72,3,3,1,22.6666666666667,0.0579999999999998,0.545235617239815,0.100781959435627,0.183286623839664,0.181745205746605,0.25
73,4,4,0,24.5,0.0799999999999983,0.0459808229864151,0.004443309020627,0.0333290752220453,0.0114952057466038,0.25
74,3,3,0,18.3333333333333,0.0529999999999973,0.326235617239814,0.0368945593186139,0.110897188600694,0.108745205746605,0.25
75,4,4,0,23,0.0450000000000017,0.676980822986415,0.116512758672841,0.170669826472667,0.169245205746604,0.25
76,5,5,0,35,0.0820000000000007,0.479726028733026,0.0498702125287921,0.0998701281953639,0.0959452057466052,0.25
77,2,2,0,27,0.0959999999999965,0.00149041149320794,0.00460911066320921,0.0480057843556858,0.000745205746603972,0.25
78,4,4,0,32.75,0.0189999999999984,0.146980822986414,0.0056348405814409,0.0375327876044429,0.0367452057466036,0.25
79,3,3,0,26.6666666666667,0.0279999999999987,0.369235617239809,0.0458476470128209,0.123622607173096,0.123078539079936,0.25
80,4,4,0,30.5,0.0689999999999955,0.142980822986416,0.00782887893546785,0.0442404761939444,0.0357452057466041,0.25
81,2,2,0,30.5,0.0120000000000005,0.179490411493205,0.0161804039090001,0.0899455499427294,0.0897452057466026,0.25
82,5,5,0,32.2,0.0330000000000013,0.488726028733012,0.0486906262322283,0.098681939819025,0.0977452057466024,0.25
83,4,4,0,29,0.0189999999999984,0.155980822986407,0.00627325428487921,0.0396019389830827,0.0389952057466019,0.25
84,4,4,0,26.5,0.027000000000001,0.252980822986416,0.0164848241997212,0.0641966202375973,0.063245205746604,0.25
85,5,5,0,30,0.0320000000000036,0.469726028733021,0.0447533084138591,0.0946079366796032,0.0939452057466042,0.25
86,3,3,0,24,0.0649999999999977,0.270235617239805,0.0264750962749927,0.0939416419468184,0.0900785390799352,0.25
87,5,5,0,25.4,0.0240000000000009,0.71572602873302,0.102775949641188,0.143370812679002,0.143145205746604,0.25
88,2,2,0,21,0.0439999999999969,0.0174904114931991,0.00112095724710058,0.0236744297407623,0.00874520574659954,0.25
