"pnt_id","n_pnts","n_pnts_last","n_pnts_last_incoherent","intensity_avg","thickness","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last","buffer_m"
1,15,15,15,14.8666666666667,0.292999999999999,89.4492476129923,533.526588968693,5.96392817399569,5.96328317419948,0.75
6,20,20,20,17.65,0.384,115.140745072749,663.093405595383,5.75800922887148,5.75703725363743,0.75
7,25,25,25,24.8,0.353000000000002,166.639931340936,1110.95072005247,6.66618547612492,6.66559725363742,0.75
8,3,3,3,13.6666666666667,0.436,19.1133117609123,121.869746156609,6.37363700871564,6.37110392030409,0.75
9,1,1,1,4,NA,6.45243725363742,41.6339465121281,6.45243725363742,6.45243725363742,0.75
10,17,17,17,16.1764705882353,0.367000000000001,110.421433311836,717.405573096488,6.49617794008178,6.49537843010801,0.75
11,14,14,14,19.2857142857143,0.706,89.810121550924,576.683976927981,6.41807702023846,6.41500868220885,0.75
12,5,5,5,10,0.311,30.6381862681871,187.803158360826,6.12867291280626,6.12763725363742,0.75
13,4,4,4,7,0.158999999999999,24.5177490145497,150.293798185113,6.12971855359431,6.12943725363743,0.75
14,5,5,5,4.4,0.721,33.6391862681871,226.696423757158,6.73344523638765,6.72783725363742,0.75
15,2,2,2,7,0.080999999999996,12.9778745072748,84.2158938632872,6.48906364059127,6.48893725363742,0.75
16,27,27,27,21.1481481481481,0.313000000000002,166.85280584821,1031.26650983039,6.18021487649452,6.17973354993372,0.75
17,25,25,25,20.88,0.945,136.749931340936,750.128181030025,5.47769360599888,5.46999725363743,0.75
18,22,22,22,27.4545454545455,0.532999999999998,120.649619580023,662.113910763834,5.48599005220585,5.48407361727379,0.75
19,26,26,26,22.3076923076923,0.507000000000005,144.430368594573,802.911995437085,5.55708831977089,5.55501417671435,0.75
20,25,25,25,20.36,0.103000000000002,142.360931340936,810.686990890343,5.69451311664252,5.69443725363742,0.75
21,28,28,28,21,0.279000000000003,220.138243101848,1730.91676314172,7.86247135616342,7.86208011078028,0.75
22,27,27,27,18.6296296296296,0.237000000000002,154.70480584821,886.511390316018,5.73007462402451,5.72980762400779,0.75
23,28,28,28,20.1785714285714,0.279,159.830243101848,912.531659356993,5.708801661085,5.70822296792314,0.75
24,20,20,20,9.65,0.570999999999998,121.231745072749,735.168249219194,6.062871634874,6.06158725363743,0.75
25,25,25,25,22.36,0.266999999999999,147.216931340936,867.06134149767,5.88918106869765,5.88867725363743,0.75
26,26,26,26,23.4615384615385,0.381,155.361368594573,928.619159676107,5.97629663972632,5.97543725363742,0.75
27,29,29,29,25.6206896551724,0.553000000000001,169.148078718452,987.276007867018,5.83472366708797,5.83269236960178,0.75
28,27,27,27,24.3333333333333,0.529,158.135245703386,926.760970358159,5.85870978830967,5.85686095197726,0.75
29,17,17,17,15.8235294117647,0.746000000000002,102.125080628058,614.580498781607,6.01263619770703,6.0073576840034,0.75
62,22,22,22,16.0454545454545,0.662999999999997,126.822163165722,731.879831956046,5.7677781761187,5.76464378026009,0.75
63,29,29,29,24.9310344827586,0.364000000000001,162.014078718452,905.42561713754,5.58762677750964,5.58669236960178,0.75
64,21,21,21,25.0952380952381,0.515999999999998,116.226746658189,643.704480987946,5.53647851370881,5.53460698372329,0.75
68,12,12,12,15.5,0.492000000000001,67.6279980903938,381.451790059526,5.63805366874307,5.63566650753282,0.75
69,28,28,28,19.3928571428571,0.456999999999997,154.361662210919,851.381884732779,5.51420854550438,5.51291650753282,0.75
70,24,24,24,11.5,0.163,134.892996180788,758.228116734582,5.6207506791597,5.62054150753282,0.75
