"layer","n_pnts","dup_pnts","intensity_avg","ret_1","ret_2","ret_3","ret_single","ret_abvone","pnts_na_height","pnts_negative_height","height_q01","height_q99","pnts_height_lt_q01","pnts_height_gt_q99","dup_pnts_pct","ret_1_pct","ret_2_pct","ret_3_pct","ret_single_pct","ret_abvone_pct","pnts_na_height_pct","pnts_negative_height_pct","pnts_height_lt_q01_pct","pnts_height_gt_q99_pct"
"common_gt4_aoi",89856632,6897675,16.8463734763618,72047123,10786301,7023208,55541595,34315037,0,0,30.3374165075328,41.6694165075328,894433,898213,7.67631152701116,80.1800839808908,12.0039008361676,7.81601518294164,61.8113474362137,38.1886525637863,0,0,0.99540009467526,0.99960679585676
