"pnt_id","n_pnts","n_pnts_last","n_pnts_last_incoherent","intensity_avg","thickness","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
1,7,7,7,16.2857142857143,0.167000000000002,41.6539155527297,247.885396124848,5.95081502370952,5.95055936467568
6,7,7,7,22.7142857142857,0.158000000000001,40.561060775462,235.046453604389,5.79465829886689,5.79443725363743
7,12,12,12,27.5,0.137999999999998,79.9852470436491,533.168181386131,6.66563438707657,6.66543725363742
8,0,0,0,NA,NA,0,0,NA,NA
9,1,1,1,4,NA,6.45243725363742,41.6339465121281,6.45243725363742,6.45243725363742
10,8,8,8,12,0.149000000000001,51.3364980290994,329.443121611466,6.41719488572953,6.41706225363743
11,6,6,6,23.8333333333333,0.202999999999999,38.6136235218246,248.532599747534,6.43600030748308,6.43560392030409
12,3,3,3,10.6666666666667,0.136000000000003,18.4583117609123,113.580126354344,6.15305144770582,6.15277058697076
13,2,2,2,8.5,0.158999999999999,12.2518745072749,75.0668549710057,6.12645309175732,6.12593725363743
14,3,3,3,5,0.0579999999999998,20.7643117609123,143.72104896812,6.92148945839742,6.92143725363742
15,1,1,1,7,NA,6.44843725363743,41.582343014099,6.44843725363743,6.44843725363743
16,12,12,12,23.25,0.187999999999999,74.4192470436491,461.55214387864,6.20182865424008,6.20160392030409
17,13,13,13,19.5384615384615,0.846,71.6906842972866,396.288578539478,5.52120791228958,5.5146680228682
18,9,9,9,26.4444444444444,0.256,49.7369352827368,274.906104591017,5.52676421899245,5.52632614252631
19,13,13,13,22.4615384615385,0.480000000000004,72.3416842972865,402.981472843713,5.56763637768594,5.56474494594512
20,14,14,14,20.2857142857143,0.103000000000002,79.6121215509239,452.734988702792,5.68666980567457,5.68658011078028
21,12,12,12,18.25,0.227000000000004,95.0722470436491,753.279930077387,7.92296204120965,7.92268725363743
22,11,11,11,14,0.0820000000000007,62.8278097900117,358.857746273626,5.71169252318615,5.71161907181924
23,10,10,10,23.2,0.161000000000001,57.3273725363743,328.674398292424,5.7330131544627,5.73273725363743
24,9,9,9,10,0.263999999999999,54.5219352827368,330.355634108327,6.0585626651535,6.05799280919298
25,9,9,9,22.5555555555556,0.143000000000001,52.7499352827368,309.193420481436,5.86129887464693,5.86110392030409
26,13,13,13,24.3076923076923,0.347999999999999,77.7386842972865,465.004415559476,5.98076670901415,5.97989879209896
27,12,12,12,22.4166666666667,0.491,70.2789980903938,411.879971382464,5.85861169122333,5.85658317419948
28,12,12,12,22.4166666666667,0.491,70.3749980903938,413.005203351911,5.86660892503718,5.86458317419948
29,11,11,11,18.5454545454545,0.734000000000002,66.637581582861,404.404851201132,6.0633387982135,6.05796196207827
62,11,11,11,14.6363636363636,0.220000000000002,64.152581582861,374.179294158694,5.83234939530994,5.83205287116918
63,13,13,13,22.6923076923077,0.234000000000002,72.2764145979266,401.909646087029,5.56022720957329,5.55972419984051
64,10,10,10,26.5,0.388999999999996,55.7671650753282,311.22730415389,5.57877499236069,5.57671650753282
68,1,1,1,18,NA,5.83941650753282,34.0987851484468,5.83941650753282,5.83941650753282
69,13,13,13,20.6923076923077,0.373999999999999,72.3254145979266,402.535375904767,5.5645538621692,5.56349343060974
70,14,14,14,10.0714285714286,0.135000000000002,78.6758311054594,442.156679723913,5.61984163302486,5.61970222181853
