"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"shrub",0.75,10,10,173,1040.29005580318,6267.52643927733,6.01900959690335,6.01323731678137
"open_treed",0.75,47,47,1257,6334.25488590461,32346.9892684735,5.07281814230624,5.03918447565999
"dense_treed",0.75,31,31,599,3559.68126780139,21332.7785812507,5.96774560573554,5.94270662404238
