"pnt_id","n_pnts","n_pnts_last","n_pnts_last_incoherent","intensity_avg","thickness","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last","buffer_m"
51,0,0,0,NA,NA,0,0,NA,NA,0.25
52,0,0,0,NA,NA,0,0,NA,NA,0.25
53,1,1,1,13,NA,5.61641650753282,31.5441343860871,5.61641650753282,5.61641650753282,0.25
54,2,2,2,11.5,0.0799999999999983,12.8948330150656,83.1415592432133,6.44754058704609,6.44741650753281,0.25
56,4,4,4,26.25,0.262,24.4766660301313,149.811385737646,6.11987307339061,6.11916650753282,0.25
57,3,3,3,21,0.115000000000002,18.8622495225984,118.603485017588,6.28764622142999,6.28741650753281,0.25
58,4,4,4,22.5,0.253,24.1276660301313,145.572816015388,6.03267801261155,6.03191650753282,0.25
60,3,3,3,13.3333333333333,0.119999999999997,17.6472495225985,103.815725904284,5.88262203172145,5.88241650753282,0.25
61,4,4,4,19,0.0339999999999989,23.7456660301313,140.964775803632,5.93642939408093,5.93641650753282,0.25
65,2,2,2,9,0.124000000000002,11.4248330150656,65.2710927110668,5.71275295768454,5.71241650753282,0.25
