"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"shrub",1,10,10,309,1848.02370082764,11078.2436889796,5.98764739472512,5.98065922597942
"open_treed",1,47,47,2199,11072.3822026935,56532.4704491158,5.07033165098546,5.03518972382605
"dense_treed",1,31,31,1088,6452.32399784748,38582.335080341,5.95497313487459,5.93044485096276
