"pnt_id","n_pnts","n_pnts_last","n_pnts_last_incoherent","intensity_avg","thickness","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last","buffer_m"
51,4,4,0,12.25,0.0379999999999967,0.223512732536356,0.0133022354014671,0.0576676586169992,0.0558781831340891,0.25
52,3,3,0,6,0.0940000000000012,0.233884549402269,0.0226846608163676,0.0869571940983371,0.0779615164674231,0.25
53,4,4,0,7.5,0.131999999999998,0.437512732536362,0.0579110977828582,0.120323623805612,0.109378183134091,0.25
54,6,6,0,11,0.0749999999999957,0.579769098804555,0.0612660346547739,0.1010495214031,0.0966281831340924,0.25
56,0,0,0,NA,NA,0,0,NA,NA,0.25
57,6,6,0,12.1666666666667,0.0859999999999985,0.424769098804532,0.0350482978832022,0.0764289407262308,0.0707948498007553,0.25
58,3,3,0,18.3333333333333,0.036999999999999,0.336884549402274,0.0385230665419911,0.113318234104948,0.112294849800758,0.25
60,4,4,0,17,0.0429999999999993,0.451512732536372,0.0526146869106155,0.114689457787775,0.112878183134093,0.25
61,4,4,0,9.75,0.0360000000000014,0.294512732536361,0.0224844374065087,0.0749740578575494,0.0736281831340904,0.25
65,3,3,0,22,0.0310000000000059,0.0998845494022689,0.00385430773643159,0.0358436779010915,0.0332948498007563,0.25
