"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"shrub",1,10,9,454,60.9391951428772,12.242484794409,0.164212744750052,0.134227302076822
"open_treed",1,47,46,2297,-963.068063340992,1193.39568034278,0.720794946541562,-0.419272121611229
"dense_treed",1,31,27,1210,389.434101592251,404.27440038592,0.578023420545489,0.321846364952273
