"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"road",1,34,14,688,-782.181108552483,890.437697806696,1.13764706294849,-1.13689114615187
"shrub",1,10,8,392,-417.383817078975,490.109439536564,1.11815883598496,-1.06475463540555
"dense_treed",1,15,15,668,-643.369754779833,640.027234415364,0.97883839443404,-0.963128375418912
