"class","buffer_m","n_targets","n_targets_with_last","n_pnts_last","sum_errs_last","sum_errs_last_sq","rmse_last","bias_last"
"road",0.75,34,14,384,-436.05141424454,495.752012792882,1.13623099176538,-1.13555055792849
"shrub",0.75,10,8,217,-229.193433108148,268.428900680858,1.11220481131314,-1.05619093598225
"dense_treed",0.75,15,15,369,-352.625059152333,347.787358136007,0.970831172593997,-0.955623466537488
