"layer","n_pnts","dup_pnts","intensity_avg","ret_1","ret_2","ret_3","ret_single","ret_abvone","pnts_na_height","pnts_negative_height","height_q01","height_q99","pnts_height_lt_q01","pnts_height_gt_q99","dup_pnts_pct","ret_1_pct","ret_2_pct","ret_3_pct","ret_single_pct","ret_abvone_pct","pnts_na_height_pct","pnts_negative_height_pct","pnts_height_lt_q01_pct","pnts_height_gt_q99_pct"
"common_gt4_aoi",46242441,3978288,17.757776216874,37057593,5010430,4174418,31954962,14287479,0,0,1162.73692503528,1197.49292503528,462383,462378,8.60310985745757,80.1376229252258,10.8351330328777,9.02724404189649,69.1031037916013,30.8968962083987,0,0,0.999910450229044,0.999899637651049
